user_id,country1_count,country2_count,country3_count,country4_count,country5_count,country6_count,country7_count,country8_count,country9_count,country10_count,country1_norm_count,country2_norm_count,country3_norm_count,country4_norm_count,country5_norm_count,country6_norm_count,country7_norm_count,country8_norm_count,country9_norm_count,country10_norm_count
221,17,9,42,40,29,41,7,24,10,30,0.7285099193876299,0.5051453276078163,0.3980036053394731,0.3589003641409716,0.3577534031210497,0.2728429648226462,0.2683150523407873,0.2536919953707429,0.1920099531589789,0.1877790080467212
222,17,9,42,29,41,24,40,32,14,10,0.8236471797224751,0.6444274314543923,0.6389412987677956,0.5513148651349671,0.5377770657014964,0.5108970214183476,0.4813992074422347,0.4351238747869372,0.414599396935707,0.4115985113306966
223,17,9,40,42,24,29,7,41,10,30,0.6853023031102878,0.4299618958442092,0.3846895096117161,0.3110708141619573,0.2750486982802127,0.2728429648226462,0.2311947828933231,0.211304371502962,0.1834046140423839,0.1218660207226995
224,17,41,9,40,42,29,1,7,19,14,0.6922978747617433,0.4344898083260682,0.392841626396745,0.3518604948196201,0.2914558185968361,0.2457080718727953,0.2400970893795195,0.2076694194370824,0.20007709643739,0.1834046140423839
225,17,9,40,42,29,41,24,7,10,1,0.8403347616680057,0.5927323946210546,0.5773012934565943,0.5174099922798328,0.4679024621747534,0.4189737909400444,0.3518604948196201,0.3060100767035412,0.2971077702173449,0.2855449103978903
226,17,9,40,41,42,29,24,7,10,20,0.7182143744292703,0.4853161705576209,0.4506024969357377,0.3874645039858561,0.3789537979979149,0.3280937238745607,0.2875454507057164,0.2875454507057164,0.2772173588269836,0.1920099531589789
227,17,9,40,42,29,41,7,24,10,30,0.7425013380292749,0.4722441442344015,0.3883763965807464,0.3542500495011881,0.3266357166651167,0.3127145595136446,0.2562471732264124,0.2429330774986553,0.2076694194370824,0.1788767015605248
228,17,9,42,40,29,7,24,30,10,36,0.7946050638168161,0.5766692974251139,0.5108970214183476,0.4061729321632253,0.3892818898766478,0.2855449103978903,0.2705988688658718,0.2182807875330735,0.20007709643739,0.20007709643739
229,17,9,42,29,40,24,41,10,1,7,0.831793575935657,0.608838597404734,0.5223292258193271,0.4813992074422347,0.4319219173056871,0.3818535214925802,0.3554284345416743,0.3206331336735856,0.2875454507057164,0.2814483039392413
230,17,9,42,40,7,29,1,30,41,24,0.6377629137273095,0.471768886735285,0.258752732829159,0.2148397232048564,0.1788767015605248,0.1642536445904804,0.1534947267183929,0.1534947267183929,0.1218660207226995,0.0798760312686341
231,17,9,42,40,29,24,41,7,10,14,0.7844653639508545,0.5481929645010291,0.4566305778554489,0.4312718793307132,0.4203995763325808,0.3677265229323431,0.3633888954947556,0.3042780739851188,0.2875454507057164,0.2612105645729794
232,17,9,42,29,40,41,24,36,20,10,0.7090095302543319,0.5133349505016278,0.4764444803404342,0.3856211545625785,0.3589003641409716,0.3190878186151268,0.3094058586080137,0.2636224528357603,0.2371973658848542,0.2148397232048564
233,17,9,42,29,40,41,24,10,7,20,0.8708941416307951,0.6596113636790734,0.6356410609366527,0.5397600374525339,0.5313387464912814,0.5055124182256415,0.4944183721498471,0.4077465158744724,0.3892818898766478,0.3698418533419068
234,17,9,42,29,40,24,41,7,10,21,0.8597826442557808,0.6403670841603321,0.5683839753637107,0.5115982854549674,0.4688799840100617,0.4279716414995703,0.4266275432506499,0.365575935397036,0.3644870490604752,0.3418335285504508
235,17,9,42,40,29,24,41,7,10,36,0.688181803696811,0.5213602680859495,0.4286384763952693,0.3910740334794662,0.3351464226530578,0.3159405341685586,0.3127145595136446,0.228085421228846,0.2148397232048564,0.2076694194370824
236,17,42,9,29,41,40,24,36,10,20,0.7799570405108673,0.593661356625882,0.5600113784911994,0.4796194238437493,0.4649246623621981,0.4388642023304056,0.4344898083260682,0.3418335285504508,0.3266357166651167,0.2793501720988648
237,17,9,40,42,29,24,7,14,10,41,0.8970910759897952,0.7025662801394646,0.5644978561231033,0.5080532200281362,0.4911822836632038,0.4827181177172951,0.4196886529631719,0.4005091649422198,0.3865461209976072,0.3719230640275629
238,17,9,42,40,29,41,24,14,10,7,0.7815637224880563,0.591608739347631,0.5667979574043319,0.5279949671124851,0.5091270037434343,0.4679024621747534,0.4442789379947706,0.4436884002814505,0.4203995763325808,0.3698418533419068
240,17,9,42,29,40,41,28,24,10,7,0.78959424454274,0.5760341906541233,0.5340115472038982,0.4674109100940509,0.4592802041221692,0.4400872661335042,0.3856211545625785,0.3698418533419068,0.3007427222832244,0.2952511588314537
241,17,9,42,29,40,24,41,1,14,7,0.8384880652395983,0.6051660211178164,0.5360527781473645,0.4750595053428409,0.4460345060981796,0.3901810730634869,0.3883763965807464,0.3159405341685586,0.3077191383133359,0.3042780739851188
242,17,9,42,40,41,29,7,1,24,10,0.6935843486799695,0.4555553027566302,0.3506489153532418,0.3309612255523184,0.3077191383133359,0.2683150523407873,0.2311947828933231,0.1534947267183929,0.1417564321130607,0.128842436752811
243,17,9,41,42,29,40,7,32,24,30,0.6635482466385119,0.4293018828187772,0.3687885228791273,0.3110708141619573,0.2484246409504261,0.2457080718727953,0.2311947828933231,0.1218660207226995,0.1144907411133517,0.0983406572664588
244,17,9,42,23,41,40,29,1,19,7,0.7244091127282959,0.520383978950727,0.4454519666656701,0.3954484274838036,0.376983801485979,0.3739712382244932,0.3611641461554753,0.2612105645729794,0.2612105645729794,0.258752732829159
245,17,9,41,19,40,42,29,14,21,1,0.7075627089359698,0.4587546137207667,0.4511622907210744,0.3611641461554753,0.3337663852720397,0.3042780739851188,0.2772173588269836,0.258752732829159,0.2342309762739366,0.2248992774941854
246,17,9,40,24,41,29,42,7,10,1,0.7144221912948875,0.4840236829715011,0.3971574890935984,0.3677265229323431,0.3456855240066748,0.3206331336735856,0.3206331336735856,0.2562471732264124,0.2248992774941854,0.1693143820488966
247,17,9,40,42,41,1,29,7,24,30,0.7088579949871961,0.4800666765103877,0.4115985113306966,0.3405235450639468,0.2612105645729794,0.2311947828933231,0.2248992774941854,0.2182807875330735,0.2039290918936142,0.1693143820488966
248,17,9,42,40,29,24,41,10,7,36,0.7404998850296094,0.5325334982229257,0.4471917539013121,0.3351464226530578,0.3309612255523184,0.2875454507057164,0.258752732829159,0.2429330774986553,0.2248992774941854,0.2076694194370824
249,17,9,40,42,29,7,41,10,30,21,0.6275005707749094,0.3799276310364954,0.2510851942836842,0.211304371502962,0.1741841020554979,0.0983406572664588,0.0695479393899013,0.0695479393899013,0.0583206643243294,0.017229858057103
250,17,9,42,29,40,24,41,10,7,14,0.8412347050285518,0.5824509100266053,0.5153885577504184,0.4550142861772984,0.4069621227893709,0.4029669966860401,0.3337663852720397,0.3042780739851188,0.2659900837614117,0.211304371502962
251,17,9,40,29,42,7,1,41,32,10,0.7267400815525114,0.4489083947213729,0.3883763965807464,0.3221601605504341,0.2835128642261214,0.2457080718727953,0.2182807875330735,0.1920099531589789,0.1477590151045918,0.1066682088373654
252,17,9,42,40,29,41,1,7,24,10,0.7194773430618616,0.4693659818167578,0.3698418533419068,0.3221601605504341,0.298938045800484,0.2457080718727953,0.2148397232048564,0.2039290918936142,0.1834046140423839,0.1066682088373654
253,17,9,42,40,29,41,36,10,7,19,0.6770354012538402,0.4613614148078252,0.4511622907210744,0.3007427222832244,0.2971077702173449,0.258752732829159,0.2484246409504261,0.2342309762739366,0.1961065596176279,0.1741841020554979
254,17,9,40,19,42,29,41,7,10,24,0.7857250446206201,0.5292209360989167,0.5073323675100967,0.4592802041221692,0.4077465158744724,0.382805793454139,0.3392001256150069,0.3351464226530578,0.2855449103978903,0.2793501720988648
255,17,28,42,9,24,29,40,41,36,34,0.6969535287360566,0.6609370492970403,0.5856419787508709,0.5301328286938072,0.4319219173056871,0.4005091649422198,0.3708866547195039,0.3611641461554753,0.3190878186151268,0.3007427222832244
256,17,9,40,42,7,29,1,41,30,24,0.7238028519490635,0.4878629426763319,0.3518604948196201,0.3309612255523184,0.2933674426738766,0.2793501720988648,0.2039290918936142,0.1877790080467212,0.1589862901701637,0.1144907411133517
257,17,9,41,29,40,42,7,1,24,14,0.7695415283949585,0.541435804709122,0.5187402335990398,0.5017936517591949,0.4238965997213654,0.4232047360523021,0.2895154472176524,0.2875454507057164,0.2855449103978903,0.2429330774986553
258,17,9,42,41,29,40,14,24,1,7,0.7611255249911848,0.581843698246565,0.5047771896544272,0.4442789379947706,0.4363827361392005,0.3759874083869973,0.2750486982802127,0.2728429648226462,0.2636224528357603,0.2371973658848542
259,17,9,40,29,42,7,41,10,30,1,0.6961194452555212,0.4944183721498471,0.3418335285504508,0.2705988688658718,0.2659900837614117,0.2311947828933231,0.1788767015605248,0.1693143820488966,0.1589862901701637,0.1534947267183929
260,17,42,9,29,40,41,24,36,26,10,0.8419663821248147,0.7168676920390731,0.6431722438800532,0.6284936772231403,0.5747545213378833,0.5094829550454036,0.5080532200281362,0.4517196663831712,0.4448667853219366,0.4351238747869372
261,17,9,42,24,29,41,14,40,10,6,0.8294329838669794,0.5987434529165486,0.5800047274738854,0.5366301046815746,0.5133349505016278,0.4907720058449281,0.4870195915359472,0.4679024621747534,0.4138556930605299,0.329535440159782
262,17,9,42,41,40,29,24,7,10,1,0.6328021014012624,0.4891177233763238,0.2612105645729794,0.2536919953707429,0.2371973658848542,0.228085421228846,0.1218660207226995,0.1066682088373654,0.0983406572664588,0.0798760312686341
263,17,9,42,40,41,29,10,36,24,7,0.7637282811162489,0.5391965768840619,0.5292209360989167,0.4500402639540922,0.446614427367102,0.4332122507098969,0.3337663852720397,0.3110708141619573,0.2875454507057164,0.2659900837614117
264,17,9,42,29,40,24,41,7,14,20,0.717152374482486,0.4874419561197355,0.3846895096117161,0.3159405341685586,0.3025225058817098,0.2342309762739366,0.2076694194370824,0.1961065596176279,0.1417564321130607,0.1218660207226995
265,17,9,40,42,29,24,7,10,41,1,0.8549138295322916,0.6188117172160273,0.5897139583814774,0.4964004735696334,0.4882825601685385,0.3837510890016962,0.3739712382244932,0.3565961553179171,0.3378629917306885,0.3110708141619573
266,17,41,9,42,29,40,19,24,1,36,0.7286400578405535,0.613207505226748,0.570173012898811,0.5597708709376235,0.4203995763325808,0.3892818898766478,0.329535440159782,0.3143376282744478,0.3143376282744478,0.2875454507057164
267,17,9,40,42,29,7,41,10,24,30,0.7222404521815249,0.4878629426763319,0.3901810730634869,0.3600372196461342,0.2971077702173449,0.2612105645729794,0.2248992774941854,0.211304371502962,0.1741841020554979,0.1741841020554979
268,17,9,42,41,29,40,24,20,7,19,0.6221204181216583,0.3945853321912387,0.3007427222832244,0.2536919953707429,0.2484246409504261,0.2148397232048564,0.1642536445904804,0.1417564321130607,0.1218660207226995,0.1144907411133517
269,17,9,41,42,29,40,7,1,24,10,0.6351051006016422,0.3759874083869973,0.3378629917306885,0.2728429648226462,0.2076694194370824,0.20007709643739,0.1534947267183929,0.0894383507802624,0.0798760312686341,0.0798760312686341
270,17,9,40,42,41,29,7,10,30,36,0.7517419905377165,0.576880306899998,0.4787202406569102,0.4400872661335042,0.3874645039858561,0.3846895096117161,0.3405235450639468,0.3175237720091085,0.2683150523407873,0.258752732829159
271,17,9,40,42,29,41,1,7,10,43,0.6417772868869315,0.4013336550646657,0.2772173588269836,0.2400970893795195,0.1741841020554979,0.1589862901701637,0.128842436752811,0.128842436752811,0.1144907411133517,0.1144907411133517
272,17,42,28,9,29,24,41,40,10,36,0.9085209066099228,0.7764131922179887,0.7437221975844469,0.723667739617204,0.6541680708743569,0.6172792494981612,0.5862316169367421,0.5677066390832166,0.5585615625063342,0.5213602680859495
273,17,42,9,40,29,24,37,41,7,10,0.9592046187334076,0.7717954243946599,0.7586239309143581,0.5969513093137302,0.5947673542413519,0.5220070477115302,0.4649246623621981,0.4603250054997663,0.4566305778554489,0.4357548406659285
274,17,9,41,42,40,24,29,10,7,14,0.8587665438852856,0.6717882570716627,0.6365736678421442,0.5703949085083301,0.5497633562800287,0.5226506014901593,0.520383978950727,0.4539253998407376,0.4085261693953892,0.3633888954947556
276,17,9,40,29,42,7,30,10,1,24,0.6691340187886999,0.4613614148078252,0.2814483039392413,0.2659900837614117,0.258752732829159,0.2039290918936142,0.1920099531589789,0.128842436752811,0.1144907411133517,0.0983406572664588
277,17,9,40,42,29,41,6,10,7,1,0.8171319175452212,0.5887560307068785,0.4895332865862004,0.4857441386618486,0.4115985113306966,0.3779725593137885,0.3687885228791273,0.344414259879842,0.3351464226530578,0.3190878186151268
278,17,9,40,24,29,42,41,10,7,32,0.627642911953311,0.3337663852720397,0.3337663852720397,0.2148397232048564,0.2076694194370824,0.1877790080467212,0.1642536445904804,0.0983406572664588,0.0983406572664588,0.0324276699424371
279,17,9,42,40,41,29,24,7,10,19,0.7393677544522228,0.4891177233763238,0.4225091426419389,0.4175320746548232,0.3719230640275629,0.3542500495011881,0.2659900837614117,0.2562471732264124,0.1961065596176279,0.1788767015605248
280,17,9,42,29,40,24,41,7,14,10,0.8556693327236788,0.6408816701469793,0.5495029479875332,0.5058784674502442,0.4644216119584151,0.4357548406659285,0.4293018828187772,0.3431303461510054,0.3206331336735856,0.3025225058817098
281,17,9,41,40,42,29,1,7,14,10,0.6765494034471441,0.4085261693953892,0.3143376282744478,0.3127145595136446,0.2636224528357603,0.2039290918936142,0.2039290918936142,0.20007709643739,0.1354609267139229,0.128842436752811
282,17,9,40,42,41,29,24,7,14,10,0.695111375556818,0.4727176576653792,0.3431303461510054,0.3431303461510054,0.3378629917306885,0.3323714282789177,0.211304371502962,0.1741841020554979,0.1589862901701637,0.1417564321130607
283,17,9,42,24,29,40,10,41,6,7,0.8590272391556153,0.6470242393362774,0.6101485808912381,0.5383467455016353,0.5226506014901593,0.4936169269326809,0.4539253998407376,0.4511622907210744,0.3644870490604752,0.3622813156029087
284,17,9,42,29,40,7,41,10,1,30,0.7361561728147724,0.5536077001653942,0.3846895096117161,0.3708866547195039,0.3577534031210497,0.2683150523407873,0.2659900837614117,0.2216324633816948,0.2039290918936142,0.20007709643739
285,17,9,42,29,24,41,40,10,20,14,0.8174917491680718,0.6101485808912381,0.548456027314136,0.4664221522662414,0.4560940603875085,0.4555553027566302,0.3542500495011881,0.2933674426738766,0.2793501720988648,0.2750486982802127
286,17,9,40,42,29,7,41,1,24,20,0.6956163948517383,0.441900395711019,0.3077191383133359,0.3060100767035412,0.2705988688658718,0.1877790080467212,0.1834046140423839,0.1534947267183929,0.128842436752811,0.1144907411133517
287,17,9,42,40,29,41,7,24,14,19,0.6830071115893713,0.4517196663831712,0.3094058586080137,0.298938045800484,0.2835128642261214,0.2728429648226462,0.1920099531589789,0.1642536445904804,0.1354609267139229,0.1354609267139229
288,17,9,14,42,41,40,24,29,1,21,0.8395111486686706,0.5860353701078314,0.5717183279572698,0.5578304995584398,0.5449936535368928,0.540321048184712,0.4861706919929026,0.4731894397819586,0.441900395711019,0.4093011402843395
289,17,9,40,42,41,29,14,24,7,1,0.6930712972480279,0.4376294343896839,0.3251610461554446,0.3127145595136446,0.3094058586080137,0.2971077702173449,0.2311947828933231,0.2182807875330735,0.1834046140423839,0.128842436752811
290,17,42,9,29,24,40,41,10,7,36,0.9149408071112156,0.7279226665983729,0.7241400151018036,0.6943501210470739,0.5826526806152351,0.5616824950146638,0.5513148651349671,0.4698501559876215,0.4471917539013121,0.4460345060981796
291,17,9,40,42,24,10,29,7,41,19,0.695279935038837,0.4394771833651086,0.3937164247653812,0.329535440159782,0.3007427222832244,0.2933674426738766,0.2875454507057164,0.2510851942836842,0.20007709643739,0.20007709643739
292,17,42,9,41,29,24,40,14,2,1,0.7858085876893437,0.6215251124976122,0.5220070477115302,0.5021703885673686,0.4566305778554489,0.4266275432506499,0.3799276310364954,0.3266357166651167,0.298938045800484,0.2971077702173449
293,17,9,42,29,24,41,40,10,20,36,0.8073350419998937,0.6487268575481464,0.6080130522653414,0.5177438405000581,0.5091270037434343,0.4582268736593897,0.4189737909400444,0.3729512150063838,0.3565961553179171,0.3280937238745607
294,17,9,42,40,29,41,7,24,30,12,0.6434242601030109,0.4598036623051296,0.365575935397036,0.3206331336735856,0.2659900837614117,0.2039290918936142,0.2039290918936142,0.1693143820488966,0.1642536445904804,0.1534947267183929
295,17,9,42,29,40,41,24,36,20,37,0.7444146800969705,0.5573408129550158,0.5319375051765477,0.4363827361392005,0.3937164247653812,0.3600372196461342,0.3565961553179171,0.3042780739851188,0.2793501720988648,0.2659900837614117
296,17,9,42,29,41,40,24,7,20,10,0.8004018140581373,0.6046570174394672,0.533717288775033,0.4683921487781773,0.4506024969357377,0.4218097790591802,0.3759874083869973,0.365575935397036,0.3351464226530578,0.3077191383133359
297,17,9,40,42,29,7,24,10,41,30,0.7508142857559992,0.4870195915359472,0.4576969662816192,0.3577534031210497,0.3392001256150069,0.3159405341685586,0.2835128642261214,0.258752732829159,0.2562471732264124,0.1788767015605248
298,17,9,40,42,29,7,41,24,1,10,0.7071792546711928,0.4448667853219366,0.3687885228791273,0.3190878186151268,0.2536919953707429,0.2039290918936142,0.1877790080467212,0.1534947267183929,0.128842436752811,0.1218660207226995
299,17,42,9,29,24,41,40,20,36,10,0.749714259783022,0.5840563088401829,0.5732453548341184,0.4940182717823397,0.4644216119584151,0.4363827361392005,0.3919608566619723,0.3554284345416743,0.3280937238745607,0.3159405341685586
300,17,9,42,29,40,24,7,41,14,10,0.7861005631997207,0.5497633562800287,0.4108372568209526,0.3988442093882761,0.3644870490604752,0.2772173588269836,0.2457080718727953,0.2400970893795195,0.1788767015605248,0.1642536445904804
301,17,9,42,29,40,7,24,41,1,30,0.6731951648667153,0.452827246275018,0.3143376282744478,0.2342309762739366,0.2311947828933231,0.2248992774941854,0.2216324633816948,0.1642536445904804,0.1534947267183929,0.0894383507802624
302,17,9,42,29,41,15,24,40,20,37,0.7103653984058534,0.5316384731420482,0.4915912610741695,0.4299618958442092,0.3739712382244932,0.344414259879842,0.3309612255523184,0.323669327054199,0.3206331336735856,0.2772173588269836
303,17,9,42,40,41,7,29,1,37,20,0.6790568357832546,0.4533774913098777,0.3518604948196201,0.3175237720091085,0.2933674426738766,0.2793501720988648,0.2750486982802127,0.1477590151045918,0.1417564321130607,0.1354609267139229
304,17,9,41,42,40,29,7,24,30,10,0.8042954827065334,0.5513148651349671,0.4693659818167578,0.4659249174885407,0.448338714921234,0.3954484274838036,0.3007427222832244,0.2612105645729794,0.228085421228846,0.2248992774941854
305,17,9,41,40,24,29,42,14,10,7,0.768495186563517,0.4928104726503974,0.4037759790547102,0.3759874083869973,0.3729512150063838,0.3456855240066748,0.3378629917306885,0.3094058586080137,0.2728429648226462,0.2216324633816948
306,17,9,41,40,42,29,1,14,7,24,0.7465267351306003,0.4844559522707112,0.382805793454139,0.3708866547195039,0.3565961553179171,0.3266357166651167,0.1741841020554979,0.1642536445904804,0.1642536445904804,0.1589862901701637
307,17,9,42,29,41,24,40,10,14,20,0.7785069776595797,0.6055042448111747,0.5597708709376235,0.4932143298349727,0.4338526106601045,0.4286384763952693,0.3874645039858561,0.3175237720091085,0.2971077702173449,0.2914558185968361
308,17,9,40,42,24,29,41,10,7,20,0.773689933941075,0.5184089567414979,0.3749832611781527,0.3708866547195039,0.3677265229323431,0.3309612255523184,0.2248992774941854,0.2039290918936142,0.1834046140423839,0.1066682088373654
309,17,9,42,40,29,41,24,7,1,36,0.7008837492720551,0.4644216119584151,0.3799276310364954,0.3418335285504508,0.3094058586080137,0.2429330774986553,0.2039290918936142,0.1877790080467212,0.1788767015605248,0.128842436752811
310,17,9,42,41,14,29,24,40,1,10,0.795808623082785,0.5721564684975575,0.5476652244396522,0.5301328286938072,0.4618765143547046,0.4494755704263967,0.4123553009789326,0.392841626396745,0.3506489153532418,0.2750486982802127
311,17,9,42,29,40,24,41,10,36,7,0.831119317421243,0.6233028526518525,0.5996302760990547,0.5101919253187922,0.4555553027566302,0.4500402639540922,0.4293018828187772,0.3337663852720397,0.329535440159782,0.329535440159782
312,17,9,40,42,29,1,14,41,21,7,0.741915891175854,0.5140231242135826,0.3996793725960613,0.3996793725960613,0.3392001256150069,0.3007427222832244,0.2835128642261214,0.2750486982802127,0.2510851942836842,0.2371973658848542
313,17,9,42,40,29,7,30,36,24,41,0.8037515774534998,0.6689275671204393,0.5223292258193271,0.4649246623621981,0.4370075909445143,0.3600372196461342,0.329535440159782,0.3266357166651167,0.323669327054199,0.3206331336735856
314,17,9,42,40,29,41,7,24,10,1,0.8001405017003611,0.5881778418448642,0.4225091426419389,0.4131076778344614,0.3910740334794662,0.3190878186151268,0.298938045800484,0.2400970893795195,0.2342309762739366,0.228085421228846
316,17,9,40,42,29,7,41,10,1,24,0.7857250446206201,0.5637997537973289,0.4454519666656701,0.4325686969312677,0.4037759790547102,0.3110708141619573,0.2835128642261214,0.2835128642261214,0.2772173588269836,0.2705988688658718
317,17,41,9,40,42,29,1,7,14,10,0.6543995189456252,0.4971848666547348,0.3901810730634869,0.2750486982802127,0.1920099531589789,0.1693143820488966,0.1589862901701637,0.1589862901701637,0.0798760312686341,0.0460225759336606
318,17,9,40,42,41,29,7,1,32,10,0.7010449388809445,0.4182549463781386,0.3577534031210497,0.2311947828933231,0.211304371502962,0.1877790080467212,0.1877790080467212,0.1417564321130607,0.1066682088373654,0.0798760312686341
319,17,9,42,40,29,41,24,7,20,19,0.7139129006106183,0.4664221522662414,0.392841626396745,0.3337663852720397,0.3266357166651167,0.3159405341685586,0.2705988688658718,0.2076694194370824,0.1877790080467212,0.1693143820488966
320,17,42,9,29,40,24,41,13,10,36,0.6488476177489457,0.4623895657866463,0.4517196663831712,0.3565961553179171,0.3365118561898934,0.2612105645729794,0.2342309762739366,0.2311947828933231,0.20007709643739,0.1741841020554979
321,17,9,42,40,29,41,7,24,1,10,0.7553346438767345,0.5734620337517635,0.4544709916267053,0.4037759790547102,0.3856211545625785,0.3206331336735856,0.3127145595136446,0.2429330774986553,0.2429330774986553,0.2429330774986553
322,17,9,42,24,29,40,41,10,7,14,0.7832358702755033,0.6690308342449076,0.5781391682522612,0.5595299142567025,0.4983525874309779,0.4861706919929026,0.4539253998407376,0.4370075909445143,0.3910740334794662,0.382805793454139
323,17,9,42,29,40,36,24,41,7,20,0.7370732503435674,0.5983870099685097,0.5160658940309123,0.414599396935707,0.3789537979979149,0.3143376282744478,0.298938045800484,0.2855449103978903,0.2855449103978903,0.2636224528357603
324,17,9,40,42,29,7,1,41,24,30,0.7765029850296401,0.5397600374525339,0.4153388388741649,0.3799276310364954,0.3077191383133359,0.2683150523407873,0.2248992774941854,0.211304371502962,0.1741841020554979,0.1741841020554979
325,17,9,42,41,29,40,24,20,14,10,0.7646663426564857,0.5331267510617129,0.4727176576653792,0.4576969662816192,0.4357548406659285,0.4037759790547102,0.3622813156029087,0.3042780739851188,0.2855449103978903,0.2705988688658718
326,17,9,40,42,29,41,7,24,10,1,0.8463497833027369,0.6252014940919056,0.4903604193232619,0.4853161705576209,0.4693659818167578,0.3622813156029087,0.3577534031210497,0.3565961553179171,0.3206331336735856,0.2914558185968361
327,17,9,40,42,29,7,24,10,41,30,0.9405320303203556,0.7088579949871961,0.6234498979841607,0.5541117330919932,0.5487185549024316,0.4363827361392005,0.4319219173056871,0.4045799210020772,0.382805793454139,0.3622813156029087
328,17,9,42,40,29,41,7,24,36,10,0.8702663515006905,0.6291983882327963,0.5507997655880877,0.5463363531151378,0.4928104726503974,0.4093011402843395,0.3759874083869973,0.3577534031210497,0.323669327054199,0.3094058586080137
329,17,9,40,42,29,7,10,24,30,20,0.6635482466385119,0.4517196663831712,0.3159405341685586,0.2933674426738766,0.2728429648226462,0.2311947828933231,0.1642536445904804,0.1477590151045918,0.1354609267139229,0.0983406572664588
330,17,9,42,40,29,7,30,41,1,20,0.6800084054729871,0.4708130878083408,0.2875454507057164,0.2855449103978903,0.2510851942836842,0.1354609267139229,0.1354609267139229,0.1066682088373654,0.0894383507802624,0.0695479393899013
331,17,9,42,40,29,41,24,14,7,10,0.8023633347093853,0.5999833057724504,0.4708130878083408,0.4511622907210744,0.4299618958442092,0.4131076778344614,0.3481910836094214,0.3469443853589381,0.3094058586080137,0.2510851942836842
332,17,9,42,41,40,29,24,7,36,10,0.6530045619525033,0.4312718793307132,0.4293018828187772,0.3874645039858561,0.3077191383133359,0.3007427222832244,0.2835128642261214,0.1920099531589789,0.1417564321130607,0.1354609267139229
333,17,9,40,42,29,7,41,36,24,30,0.67809819641736,0.4238965997213654,0.3589003641409716,0.2933674426738766,0.2636224528357603,0.1961065596176279,0.1642536445904804,0.1534947267183929,0.128842436752811,0.1218660207226995
334,17,9,42,40,29,24,41,7,10,20,0.8639513140079966,0.6284936772231403,0.5295256169137667,0.4857441386618486,0.4805123842597286,0.3919608566619723,0.3883763965807464,0.3418335285504508,0.2933674426738766,0.2895154472176524
335,17,9,42,29,40,41,7,10,36,30,0.7628831428580056,0.6055042448111747,0.4566305778554489,0.3996793725960613,0.3883763965807464,0.365575935397036,0.3060100767035412,0.2728429648226462,0.2636224528357603,0.2510851942836842
336,17,9,42,40,29,41,7,10,1,24,0.8515962401175117,0.6286349276643242,0.5597708709376235,0.5101919253187922,0.5076932971584011,0.3996793725960613,0.3666557096072461,0.3577534031210497,0.3530608036160227,0.3418335285504508
337,17,9,40,42,29,41,7,24,14,1,0.7314067494253634,0.4736595031984941,0.3481910836094214,0.3405235450639468,0.2835128642261214,0.2536919953707429,0.1961065596176279,0.1920099531589789,0.1417564321130607,0.1218660207226995
338,17,24,42,9,29,36,40,41,10,20,0.5945836783880787,0.4874419561197355,0.4727176576653792,0.4299618958442092,0.329535440159782,0.3007427222832244,0.2636224528357603,0.2371973658848542,0.228085421228846,0.2076694194370824
339,17,9,42,41,29,40,24,20,7,10,0.7382859685292081,0.5058784674502442,0.4454519666656701,0.3789537979979149,0.3554284345416743,0.3530608036160227,0.2971077702173449,0.2636224528357603,0.2248992774941854,0.1834046140423839
340,17,9,42,29,41,40,24,7,20,10,0.7267400815525114,0.5143658395947024,0.4791706155125304,0.4077465158744724,0.4021529102939071,0.3687885228791273,0.3280937238745607,0.2562471732264124,0.2510851942836842,0.2484246409504261
341,17,9,42,29,24,41,40,10,14,7,0.7751948333990255,0.5474005427773327,0.4995098352341104,0.4232047360523021,0.4131076778344614,0.3910740334794662,0.3481910836094214,0.2683150523407873,0.2659900837614117,0.2457080718727953
342,17,9,42,40,29,7,41,24,30,1,0.6831922368221828,0.4722441442344015,0.323669327054199,0.2875454507057164,0.258752732829159,0.211304371502962,0.1788767015605248,0.1534947267183929,0.1354609267139229,0.128842436752811
343,17,9,40,42,29,41,7,1,24,10,0.8695264106949772,0.6374995824825744,0.5264459417247768,0.5170752780450961,0.4853161705576209,0.3954484274838036,0.3644870490604752,0.3565961553179171,0.3280937238745607,0.3206331336735856
344,17,9,42,29,40,24,7,36,10,20,0.8214801027920142,0.6304572495850594,0.6106364161231225,0.5258210869194629,0.5242455818128701,0.4500402639540922,0.4225091426419389,0.4108372568209526,0.3883763965807464,0.3175237720091085
345,17,42,9,29,40,24,10,41,20,36,0.8230227784791586,0.6215251124976122,0.6006864806197051,0.4998932894988874,0.4750595053428409,0.4376294343896839,0.3789537979979149,0.3749832611781527,0.3530608036160227,0.349425851550143
346,17,9,42,29,40,24,41,10,7,14,0.7503754000773026,0.4956112829434878,0.4069621227893709,0.3698418533419068,0.3644870490604752,0.3323714282789177,0.3143376282744478,0.2148397232048564,0.211304371502962,0.2039290918936142
347,17,9,42,29,24,41,40,14,10,7,0.9421458147183112,0.7201042216963559,0.6532381045775913,0.581843698246565,0.5760341906541233,0.5714986985167778,0.5640328744842917,0.4430951474426633,0.4357548406659285,0.392841626396745
