user_id,director1_count,director2_count,director3_count,director4_count,director5_count,director6_count,director7_count,director8_count,director9_count,director10_count,director1_norm_count,director2_norm_count,director3_norm_count,director4_norm_count,director5_norm_count,director6_norm_count,director7_norm_count,director8_norm_count,director9_norm_count,director10_norm_count
439,289,464,45,592,575,568,146,217,134,613,0.2984878730548242,0.2758023330247408,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429
440,289,639,458,578,346,82,194,349,448,332,0.4250462695521529,0.4127392921505489,0.3709348836377228,0.3631044393532853,0.3377441632236085,0.3285805042330045,0.3190094402256551,0.3190094402256551,0.3089930534388552,0.3089930534388552
441,289,639,82,126,346,165,563,183,406,164,0.2874437349748375,0.2874437349748375,0.2634953556231368,0.2634953556231368,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795
442,77,146,69,632,592,504,135,213,556,619,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519
443,289,194,635,82,126,45,447,346,632,578,0.399685993422476,0.3784905180736093,0.3465336892145843,0.3377441632236085,0.3285805042330045,0.3285805042330045,0.3190094402256551,0.3089930534388552,0.2874437349748375,0.2874437349748375
444,575,346,464,289,592,69,556,45,146,126,0.3190094402256551,0.2758023330247408,0.2758023330247408,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429
445,346,271,289,45,448,470,504,556,126,319,0.4366876715022497,0.3709348836377228,0.3631044393532853,0.3089930534388552,0.2758023330247408,0.2758023330247408,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2216909471103107
446,267,289,45,346,464,134,397,338,556,106,0.3285805042330045,0.2984878730548242,0.2984878730548242,0.2758023330247408,0.2758023330247408,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795
447,289,45,346,556,639,311,448,146,575,17,0.3709348836377228,0.2984878730548242,0.2874437349748375,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795
448,248,271,170,221,110,368,49,557,450,34,0.8299029897126204,0.7921015259375681,0.7096381285678699,0.691337943531958,0.684277852438193,0.6595893818055125,0.6316989533284758,0.6247152010006625,0.6199302599250052,0.558793340895716
449,158,464,575,289,225,45,120,346,69,392,0.5350339159107806,0.3377441632236085,0.3190094402256551,0.3089930534388552,0.2874437349748375,0.2758023330247408,0.2758023330247408,0.2365460428559566,0.2365460428559566,0.2365460428559566
450,20,493,418,259,289,252,370,374,462,598,0.4914277103803815,0.4127392921505489,0.3631044393532853,0.3465336892145843,0.3377441632236085,0.3377441632236085,0.3377441632236085,0.3285805042330045,0.3285805042330045,0.3285805042330045
451,165,410,126,63,346,133,289,639,278,575,0.5555554830816114,0.468253376753067,0.4633034234171089,0.4189806997974829,0.3709348836377228,0.3631044393532853,0.3549784377305916,0.3549784377305916,0.3190094402256551,0.3190094402256551
452,259,466,158,34,126,168,639,591,289,346,0.6100290448377212,0.5801895747552679,0.4530484621049463,0.4477318095822363,0.4366876715022497,0.4366876715022497,0.4189806997974829,0.4189806997974829,0.4127392921505489,0.4127392921505489
453,289,512,556,118,194,134,346,45,196,447,0.3928500704771336,0.3285805042330045,0.3285805042330045,0.3285805042330045,0.3190094402256551,0.2874437349748375,0.2758023330247408,0.2758023330247408,0.2758023330247408,0.2634953556231368
454,556,289,346,575,45,361,134,146,69,126,0.3089930534388552,0.2984878730548242,0.2984878730548242,0.2874437349748375,0.2634953556231368,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.1885002266961964
455,126,346,34,82,639,194,289,392,575,45,0.4250462695521529,0.3709348836377228,0.3709348836377228,0.3631044393532853,0.3465336892145843,0.3465336892145843,0.3285805042330045,0.3285805042330045,0.3190094402256551,0.3089930534388552
456,213,289,69,205,592,464,77,103,384,444,0.2984878730548242,0.2634953556231368,0.2634953556231368,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964
457,289,69,556,346,505,504,436,77,146,570,0.2634953556231368,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122
458,82,194,632,560,500,182,551,556,45,69,0.1265583964973288,0.0724470105828986,0.0724470105828986,0.0724470105828986,0.0724470105828986,0.0724470105828986,0.0724470105828986,0.0392562901687842,0.0392562901687842,0.0392562901687842
459,620,158,292,639,34,220,278,289,311,449,0.468253376753067,0.3857899793833687,0.3709348836377228,0.3549784377305916,0.3549784377305916,0.3549784377305916,0.3377441632236085,0.3190094402256551,0.2984878730548242,0.2984878730548242
460,639,499,15,346,82,200,126,194,447,340,0.3190094402256551,0.3089930534388552,0.3089930534388552,0.2984878730548242,0.2874437349748375,0.2874437349748375,0.2758023330247408,0.2634953556231368,0.2634953556231368,0.2634953556231368
461,126,346,289,45,575,578,392,556,447,614,0.2984878730548242,0.250442056895064,0.2216909471103107,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429
462,635,575,472,556,289,346,297,194,28,485,0.3549784377305916,0.2984878730548242,0.2634953556231368,0.250442056895064,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.1492439365274122,0.1492439365274122,0.1492439365274122
463,346,289,447,635,126,45,556,639,194,575,0.4063115465541995,0.3857899793833687,0.2634953556231368,0.250442056895064,0.250442056895064,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2365460428559566
464,639,448,240,556,289,153,575,413,194,353,0.3631044393532853,0.3549784377305916,0.3377441632236085,0.3285805042330045,0.3089930534388552,0.3089930534388552,0.2984878730548242,0.2874437349748375,0.2634953556231368,0.2634953556231368
465,259,441,168,466,271,296,579,346,289,211,0.7448697503962678,0.703162046797311,0.6100290448377212,0.5996504822092421,0.5522681904177638,0.5314151166577963,0.4778244407604167,0.4063115465541995,0.3857899793833687,0.3784905180736093
466,78,639,93,47,289,346,591,168,635,620,0.5162991929128273,0.5123483758806975,0.4477318095822363,0.4477318095822363,0.4063115465541995,0.3928500704771336,0.3928500704771336,0.3928500704771336,0.3857899793833687,0.3784905180736093
467,271,248,639,577,100,289,591,350,170,557,0.4366876715022497,0.4366876715022497,0.399685993422476,0.399685993422476,0.3928500704771336,0.3784905180736093,0.3465336892145843,0.3285805042330045,0.3285805042330045,0.3285805042330045
468,252,63,93,410,639,322,347,173,554,508,0.4309456382278558,0.399685993422476,0.3784905180736093,0.3784905180736093,0.3377441632236085,0.3377441632236085,0.3190094402256551,0.3089930534388552,0.3089930534388552,0.2984878730548242
470,614,45,191,613,637,126,592,380,575,289,0.2874437349748375,0.2758023330247408,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964
471,556,289,346,512,639,126,134,69,471,458,0.3089930534388552,0.2874437349748375,0.2365460428559566,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429
472,194,635,292,448,447,556,346,289,620,626,0.3089930534388552,0.2874437349748375,0.2874437349748375,0.250442056895064,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795
473,271,441,158,620,34,110,221,639,93,350,0.5522681904177638,0.5455390962948117,0.5083237075403111,0.4730920857119131,0.4730920857119131,0.4366876715022497,0.4366876715022497,0.4309456382278558,0.4309456382278558,0.4250462695521529
475,289,346,77,194,45,556,146,592,69,641,0.3465336892145843,0.2758023330247408,0.2634953556231368,0.2365460428559566,0.2365460428559566,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795
476,289,346,447,194,635,592,504,568,45,69,0.2874437349748375,0.2874437349748375,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964
477,370,427,568,289,196,152,264,218,100,618,0.2984878730548242,0.2216909471103107,0.2057345012031795,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122
478,45,69,575,380,505,568,641,192,307,509,0.2057345012031795,0.1697655036982429,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.1011981203676519
479,639,289,567,448,346,447,194,126,45,77,0.3928500704771336,0.3784905180736093,0.2984878730548242,0.2758023330247408,0.2758023330247408,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2216909471103107
480,289,126,346,134,45,448,518,639,591,194,0.4530484621049463,0.3857899793833687,0.3465336892145843,0.3377441632236085,0.3285805042330045,0.3190094402256551,0.3089930534388552,0.2984878730548242,0.2984878730548242,0.2984878730548242
481,100,259,168,211,81,476,466,296,411,591,0.7528452357687838,0.7159251003853497,0.5801895747552679,0.5742902060795652,0.5350339159107806,0.5162991929128273,0.5083237075403111,0.5083237075403111,0.5083237075403111,0.5042223742580036
482,579,126,194,346,309,183,259,289,82,45,0.5083237075403111,0.4824550168010637,0.4730920857119131,0.4477318095822363,0.442280544059136,0.442280544059136,0.4127392921505489,0.399685993422476,0.3928500704771336,0.3928500704771336
483,118,346,620,289,639,512,556,635,134,632,0.3377441632236085,0.3285805042330045,0.3285805042330045,0.3190094402256551,0.2758023330247408,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2216909471103107
484,289,82,146,575,346,568,194,69,17,556,0.4189806997974829,0.250442056895064,0.2216909471103107,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429
485,639,278,350,144,173,63,212,512,620,576,0.442280544059136,0.4366876715022497,0.4127392921505489,0.4127392921505489,0.399685993422476,0.399685993422476,0.3857899793833687,0.3784905180736093,0.3784905180736093,0.3784905180736093
486,289,556,512,346,518,194,635,118,448,458,0.4250462695521529,0.3857899793833687,0.3784905180736093,0.3784905180736093,0.3709348836377228,0.3631044393532853,0.3549784377305916,0.3465336892145843,0.3377441632236085,0.3377441632236085
487,448,556,632,289,143,260,570,267,134,318,0.2758023330247408,0.2634953556231368,0.2216909471103107,0.2057345012031795,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519
488,63,204,194,35,350,173,164,289,346,550,0.250442056895064,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122
489,170,141,153,442,289,448,568,248,241,586,0.5682246363248953,0.3784905180736093,0.3549784377305916,0.2874437349748375,0.2758023330247408,0.2634953556231368,0.2634953556231368,0.2634953556231368,0.250442056895064,0.2365460428559566
490,126,186,410,114,274,620,291,382,82,639,0.5350339159107806,0.3928500704771336,0.3784905180736093,0.3784905180736093,0.3709348836377228,0.3631044393532853,0.3465336892145843,0.3285805042330045,0.3089930534388552,0.3089930534388552
491,252,484,267,448,442,289,632,641,486,394,0.3928500704771336,0.3465336892145843,0.3465336892145843,0.3190094402256551,0.3089930534388552,0.2984878730548242,0.2984878730548242,0.2984878730548242,0.2984878730548242,0.2984878730548242
492,603,448,289,632,45,641,614,642,194,77,0.3377441632236085,0.3190094402256551,0.2984878730548242,0.2758023330247408,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.1885002266961964,0.1885002266961964
493,94,168,238,211,296,259,579,383,350,587,0.8872340765505502,0.8532262261723638,0.7820851391507684,0.7515363351597706,0.6655431294402394,0.591524480586548,0.5651265470889613,0.5489299299498882,0.5042223742580036,0.4914277103803815
494,289,556,512,346,575,194,45,118,447,77,0.3549784377305916,0.3190094402256551,0.2874437349748375,0.2758023330247408,0.2634953556231368,0.250442056895064,0.250442056895064,0.250442056895064,0.2365460428559566,0.2365460428559566
495,289,575,77,69,175,45,592,2,556,307,0.2365460428559566,0.2365460428559566,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122
496,289,448,632,346,267,556,484,174,549,77,0.2984878730548242,0.2874437349748375,0.2874437349748375,0.2758023330247408,0.2758023330247408,0.2634953556231368,0.2634953556231368,0.2365460428559566,0.2216909471103107,0.1885002266961964
497,639,512,289,115,556,635,346,641,632,134,0.5123483758806975,0.4530484621049463,0.442280544059136,0.3928500704771336,0.3857899793833687,0.3857899793833687,0.3784905180736093,0.3549784377305916,0.3465336892145843,0.3377441632236085
498,289,194,346,639,297,311,620,158,447,512,0.3928500704771336,0.3928500704771336,0.3549784377305916,0.3377441632236085,0.3377441632236085,0.3285805042330045,0.3285805042330045,0.2874437349748375,0.2874437349748375,0.250442056895064
499,200,220,126,620,289,346,447,34,449,189,0.2758023330247408,0.2634953556231368,0.250442056895064,0.2365460428559566,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964
500,350,639,176,204,133,26,242,116,512,625,0.4957776257419965,0.3857899793833687,0.2874437349748375,0.2758023330247408,0.2634953556231368,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1697655036982429
501,370,34,639,289,240,350,635,449,346,499,0.5859316080296617,0.538592897553404,0.4530484621049463,0.4309456382278558,0.4127392921505489,0.399685993422476,0.3928500704771336,0.3928500704771336,0.3857899793833687,0.3857899793833687
502,346,639,289,45,447,194,556,82,591,578,0.3465336892145843,0.3465336892145843,0.2984878730548242,0.250442056895064,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.1885002266961964
503,110,221,271,450,112,248,259,49,153,177,0.5996504822092421,0.5996504822092421,0.4869880997510205,0.4633034234171089,0.4633034234171089,0.4063115465541995,0.3857899793833687,0.3784905180736093,0.3631044393532853,0.3549784377305916
504,289,45,77,464,556,69,380,613,578,159,0.2634953556231368,0.2365460428559566,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122
505,126,346,289,45,392,556,69,575,82,568,0.4477318095822363,0.3709348836377228,0.3465336892145843,0.3089930534388552,0.3089930534388552,0.2634953556231368,0.250442056895064,0.250442056895064,0.2365460428559566,0.2365460428559566
506,289,635,484,639,632,267,556,448,346,504,0.3857899793833687,0.3190094402256551,0.3089930534388552,0.2984878730548242,0.2874437349748375,0.2874437349748375,0.2758023330247408,0.2758023330247408,0.2634953556231368,0.250442056895064
507,289,346,45,69,464,578,40,300,556,320,0.3285805042330045,0.2216909471103107,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1265583964973288
508,512,346,194,289,309,245,548,556,635,292,0.4366876715022497,0.399685993422476,0.399685993422476,0.3928500704771336,0.3928500704771336,0.3709348836377228,0.3631044393532853,0.3465336892145843,0.3377441632236085,0.3377441632236085
509,194,556,346,69,504,560,289,430,447,436,0.2634953556231368,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122
510,126,538,592,575,82,73,45,641,307,213,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1265583964973288
511,289,77,45,146,504,126,69,632,505,300,0.2057345012031795,0.1885002266961964,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519,0.1011981203676519
512,289,126,556,194,134,575,146,124,346,77,0.2984878730548242,0.2874437349748375,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964
513,141,160,241,442,370,64,374,196,179,289,0.5042223742580036,0.4957776257419965,0.4957776257419965,0.4730920857119131,0.4127392921505489,0.3784905180736093,0.3465336892145843,0.3190094402256551,0.3190094402256551,0.3089930534388552
514,268,14,194,126,548,154,289,278,619,50,0.5000413984790932,0.4957776257419965,0.4778244407604167,0.4730920857119131,0.4063115465541995,0.399685993422476,0.3928500704771336,0.3928500704771336,0.3928500704771336,0.3928500704771336
515,350,466,278,639,34,158,591,620,332,410,0.5772600943667214,0.5522681904177638,0.538592897553404,0.5239897778307943,0.5162991929128273,0.5083237075403111,0.5042223742580036,0.5000413984790932,0.4582369899662673,0.4582369899662673
516,289,346,575,516,512,69,146,309,307,188,0.2874437349748375,0.2634953556231368,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122
517,447,289,639,153,575,346,146,69,504,556,0.2984878730548242,0.2874437349748375,0.2758023330247408,0.2634953556231368,0.250442056895064,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964
518,346,639,289,632,384,77,45,146,69,575,0.3784905180736093,0.2874437349748375,0.2758023330247408,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795
519,289,556,135,346,194,69,45,146,447,307,0.3377441632236085,0.2634953556231368,0.2634953556231368,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964
520,271,248,221,110,100,350,170,144,368,66,0.7797945485359641,0.7015121269451761,0.691337943531958,0.6878368340808161,0.6406716469077938,0.6049022910371054,0.5772600943667214,0.5742902060795652,0.5742902060795652,0.5619832286779609
521,289,346,447,641,126,45,82,504,556,436,0.3465336892145843,0.2984878730548242,0.2758023330247408,0.2758023330247408,0.250442056895064,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107
522,639,289,346,175,69,458,262,447,168,321,0.3377441632236085,0.250442056895064,0.2365460428559566,0.1697655036982429,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.1011981203676519
523,45,575,77,592,69,289,447,609,392,237,0.2057345012031795,0.1885002266961964,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.1011981203676519
524,289,346,639,115,278,311,165,292,512,447,0.4250462695521529,0.4127392921505489,0.4063115465541995,0.3928500704771336,0.3784905180736093,0.3549784377305916,0.3465336892145843,0.3377441632236085,0.3089930534388552,0.3089930534388552
525,194,289,346,278,591,556,45,447,578,575,0.3784905180736093,0.3709348836377228,0.3631044393532853,0.3465336892145843,0.3465336892145843,0.3190094402256551,0.3089930534388552,0.2874437349748375,0.2874437349748375,0.2758023330247408
526,632,448,484,267,289,266,328,312,4,143,0.3377441632236085,0.3089930534388552,0.2758023330247408,0.2634953556231368,0.250442056895064,0.250442056895064,0.250442056895064,0.250442056895064,0.250442056895064,0.2365460428559566
527,45,82,40,289,194,575,556,77,192,44,0.2758023330247408,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964
528,289,45,447,592,575,200,135,146,641,77,0.2874437349748375,0.250442056895064,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964
529,289,346,69,194,45,146,641,556,192,17,0.2634953556231368,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1265583964973288
530,591,346,289,165,567,639,115,458,82,297,0.4250462695521529,0.4063115465541995,0.3285805042330045,0.3285805042330045,0.2874437349748375,0.2874437349748375,0.2874437349748375,0.2874437349748375,0.2758023330247408,0.2758023330247408
531,126,199,346,213,306,639,632,82,575,627,0.642857589410156,0.4189806997974829,0.399685993422476,0.3857899793833687,0.3784905180736093,0.3631044393532853,0.3465336892145843,0.3285805042330045,0.3285805042330045,0.2984878730548242
532,346,289,512,449,458,575,639,309,578,304,0.4633034234171089,0.4309456382278558,0.3857899793833687,0.3784905180736093,0.3377441632236085,0.3285805042330045,0.3190094402256551,0.3190094402256551,0.2874437349748375,0.2758023330247408
533,289,346,575,447,556,69,570,592,135,156,0.3784905180736093,0.3377441632236085,0.3285805042330045,0.3089930534388552,0.2874437349748375,0.250442056895064,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2216909471103107
534,567,126,289,160,484,432,639,20,632,267,0.4477318095822363,0.442280544059136,0.3784905180736093,0.3784905180736093,0.3631044393532853,0.3631044393532853,0.3465336892145843,0.3285805042330045,0.3190094402256551,0.3190094402256551
535,271,591,346,635,11,248,639,126,298,309,0.520178820165135,0.4914277103803815,0.4366876715022497,0.3928500704771336,0.3928500704771336,0.3784905180736093,0.3709348836377228,0.3709348836377228,0.3709348836377228,0.3631044393532853
537,100,66,177,448,568,158,575,289,45,380,0.6674916810838125,0.6049022910371054,0.5522681904177638,0.3465336892145843,0.3465336892145843,0.3377441632236085,0.3285805042330045,0.3190094402256551,0.3190094402256551,0.3089930534388552
538,639,620,449,115,289,591,93,512,34,325,0.4582369899662673,0.442280544059136,0.399685993422476,0.3709348836377228,0.3377441632236085,0.3285805042330045,0.3190094402256551,0.3089930534388552,0.3089930534388552,0.3089930534388552
539,575,568,289,579,296,610,437,456,194,25,0.3190094402256551,0.2634953556231368,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1011981203676519,0.1011981203676519
540,346,575,289,609,556,45,592,436,146,69,0.4366876715022497,0.2984878730548242,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2057345012031795,0.2057345012031795
541,160,630,107,632,82,126,442,614,295,461,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.1885002266961964,0.1697655036982429,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.1011981203676519
542,346,575,289,578,146,69,135,89,134,187,0.3285805042330045,0.3285805042330045,0.2758023330247408,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964
543,126,575,392,346,614,289,464,45,149,582,0.468253376753067,0.3190094402256551,0.3089930534388552,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429
544,45,289,448,568,17,592,380,447,146,159,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1265583964973288,0.1011981203676519,0.1011981203676519,0.1011981203676519
545,289,639,115,126,346,158,220,271,278,620,0.4633034234171089,0.4063115465541995,0.4063115465541995,0.3857899793833687,0.3784905180736093,0.3784905180736093,0.3709348836377228,0.3709348836377228,0.3549784377305916,0.3549784377305916
546,289,196,556,191,45,118,159,134,380,448,0.2984878730548242,0.2984878730548242,0.2758023330247408,0.2758023330247408,0.2634953556231368,0.2634953556231368,0.2634953556231368,0.2365460428559566,0.2365460428559566,0.2216909471103107
547,346,575,289,45,126,556,69,158,311,447,0.3465336892145843,0.3190094402256551,0.2634953556231368,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.1885002266961964
548,271,248,575,289,346,82,448,639,447,69,0.3857899793833687,0.3089930534388552,0.2874437349748375,0.2634953556231368,0.2634953556231368,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2216909471103107
549,346,619,578,635,591,592,42,392,289,472,0.4250462695521529,0.2758023330247408,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122
550,194,289,639,447,575,158,133,146,190,6,0.2057345012031795,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1011981203676519
551,289,45,82,346,639,556,126,570,447,641,0.3709348836377228,0.3089930534388552,0.2874437349748375,0.2874437349748375,0.2758023330247408,0.2634953556231368,0.250442056895064,0.250442056895064,0.2216909471103107,0.2216909471103107
552,575,213,306,289,82,592,77,69,103,135,0.3190094402256551,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964
553,441,54,278,212,360,245,350,173,63,289,0.5420940070045457,0.4250462695521529,0.4127392921505489,0.4127392921505489,0.4127392921505489,0.3631044393532853,0.3549784377305916,0.3285805042330045,0.3285805042330045,0.3190094402256551
554,194,289,556,632,512,346,639,448,134,642,0.3190094402256551,0.3089930534388552,0.2634953556231368,0.2634953556231368,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2216909471103107
555,289,346,591,45,153,556,77,126,632,504,0.250442056895064,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429
556,267,448,632,301,252,82,346,484,178,567,0.3709348836377228,0.3465336892145843,0.3465336892145843,0.3285805042330045,0.3089930534388552,0.2984878730548242,0.2984878730548242,0.2874437349748375,0.2874437349748375,0.2758023330247408
557,289,556,570,575,639,346,69,568,77,146,0.2874437349748375,0.2758023330247408,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964
558,639,126,609,448,570,289,575,574,346,499,0.2874437349748375,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122
559,252,484,388,394,82,267,632,343,448,178,0.6316989533284758,0.3928500704771336,0.3928500704771336,0.3784905180736093,0.3709348836377228,0.3709348836377228,0.3549784377305916,0.3465336892145843,0.3377441632236085,0.3377441632236085
560,575,464,397,289,380,73,217,637,568,159,0.3190094402256551,0.2984878730548242,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964
561,289,556,512,118,194,641,346,591,632,134,0.4309456382278558,0.3784905180736093,0.3709348836377228,0.3709348836377228,0.3631044393532853,0.3465336892145843,0.3377441632236085,0.3377441632236085,0.3377441632236085,0.3285805042330045
562,591,346,289,512,639,194,118,458,45,556,0.5123483758806975,0.4869880997510205,0.4582369899662673,0.4250462695521529,0.4127392921505489,0.4063115465541995,0.399685993422476,0.399685993422476,0.3857899793833687,0.3709348836377228
563,556,346,289,575,194,77,319,568,592,641,0.3784905180736093,0.3784905180736093,0.3465336892145843,0.2634953556231368,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795
564,474,194,611,550,591,356,524,465,556,605,0.250442056895064,0.1885002266961964,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519
565,484,486,266,632,82,153,267,448,307,500,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122
