director_id,user_id,rating,normalized_rating
617,145,4.5,-1.0024768780904942
617,147,4.7,-0.21883826779914597
617,181,4.5,-1.0024768780904942
617,240,4.8,0.17298103734652642
617,295,4.6,-0.6106575729448218
617,300,4.8,0.17298103734652642
617,301,4.9,0.5648003424922023
617,339,4.2,-2.177934793527515
617,364,4.7,-0.21883826779914597
617,419,4.5,-1.0024768780904942
617,463,5.0,0.9566196476378747
617,472,4.8,0.17298103734652642
617,483,5.0,0.9566196476378747
617,492,4.7,-0.21883826779914597
617,502,4.8,0.17298103734652642
617,506,4.8,0.17298103734652642
617,525,4.8,0.17298103734652642
617,531,4.7,-0.21883826779914597
617,541,5.0,0.9566196476378747
617,549,4.2,-2.177934793527515
617,564,4.2,-2.177934793527515
617,566,4.5,-1.0024768780904942
617,576,5.0,0.9566196476378747
617,588,4.7,-0.21883826779914597
617,597,4.6,-0.6106575729448218
617,605,4.8,0.17298103734652642
617,625,4.3,-1.7861154883818424
617,643,4.8,0.17298103734652642
617,648,4.7,-0.21883826779914597
617,648,4.7,-0.21883826779914597
617,656,5.0,0.9566196476378747
617,674,4.5,-1.0024768780904942
617,713,5.0,0.9566196476378747
617,717,5.0,0.9566196476378747
617,747,4.8,0.17298103734652642
617,758,4.8,0.17298103734652642
617,787,4.8,0.17298103734652642
617,802,4.8,0.17298103734652642
617,836,4.8,0.17298103734652642
617,841,4.6,-0.6106575729448218
617,844,4.5,-1.0024768780904942
617,865,4.7,-0.21883826779914597
1445,0,4.3,-1.7861154883818424
1445,27,4.2,-2.177934793527515
1445,32,4.9,0.5648003424922023
1445,82,4.8,0.17298103734652642
1445,95,5.0,0.9566196476378747
1445,98,5.0,0.9566196476378747
1445,104,5.0,0.9566196476378747
1445,116,5.0,0.9566196476378747
1445,144,5.0,0.9566196476378747
1445,170,4.9,0.5648003424922023
1445,214,4.8,0.17298103734652642
1445,224,5.0,0.9566196476378747
1445,232,4.7,-0.21883826779914597
1445,244,5.0,0.9566196476378747
1445,325,4.5,-1.0024768780904942
1445,339,4.5,-1.0024768780904942
1445,345,5.0,0.9566196476378747
1445,348,4.8,0.17298103734652642
1445,373,4.8,0.17298103734652642
1445,378,4.5,-1.0024768780904942
1445,403,4.5,-1.0024768780904942
1445,440,5.0,0.9566196476378747
1445,454,5.0,0.9566196476378747
1445,470,4.0,-2.9615734038188632
1445,476,4.9,0.5648003424922023
1445,493,5.0,0.9566196476378747
1445,526,5.0,0.9566196476378747
1445,537,5.0,0.9566196476378747
1445,548,4.8,0.17298103734652642
1445,550,5.0,0.9566196476378747
1445,552,4.5,-1.0024768780904942
1445,590,4.8,0.17298103734652642
1445,597,4.8,0.17298103734652642
1445,620,4.5,-1.0024768780904942
1445,640,4.7,-0.21883826779914597
1445,656,5.0,0.9566196476378747
1445,658,4.8,0.17298103734652642
1445,659,5.0,0.9566196476378747
1445,662,4.6,-0.6106575729448218
1445,676,5.0,0.9566196476378747
1445,759,4.5,-1.0024768780904942
1445,775,4.7,-0.21883826779914597
1445,787,4.8,0.17298103734652642
1445,803,5.0,0.9566196476378747
1445,849,4.0,-2.9615734038188632
1572,0,4.3,-1.7861154883818424
1572,13,5.0,0.9566196476378747
1572,44,4.8,0.17298103734652642
1572,47,4.6,-0.6106575729448218
1572,67,5.0,0.9566196476378747
1572,121,4.8,0.17298103734652642
1572,207,5.0,0.9566196476378747
1572,209,5.0,0.9566196476378747
1572,268,4.8,0.17298103734652642
1572,284,5.0,0.9566196476378747
1572,306,4.8,0.17298103734652642
1572,342,4.5,-1.0024768780904942
1572,352,4.5,-1.0024768780904942
1572,399,5.0,0.9566196476378747
1572,415,5.0,0.9566196476378747
1572,433,4.5,-1.0024768780904942
1572,434,4.8,0.17298103734652642
1572,494,5.0,0.9566196476378747
1572,496,4.8,0.17298103734652642
1572,497,4.3,-1.7861154883818424
1572,517,4.5,-1.0024768780904942
1572,523,4.5,-1.0024768780904942
1572,540,4.5,-1.0024768780904942
1572,567,5.0,0.9566196476378747
1572,569,5.0,0.9566196476378747
1572,602,4.8,0.17298103734652642
1572,605,4.8,0.17298103734652642
1572,620,4.7,-0.21883826779914597
1572,622,4.8,0.17298103734652642
1572,642,4.5,-1.0024768780904942
1572,656,5.0,0.9566196476378747
1572,660,4.8,0.17298103734652642
1572,664,5.0,0.9566196476378747
1572,681,5.0,0.9566196476378747
1572,682,4.8,0.17298103734652642
1572,683,4.8,0.17298103734652642
1572,684,4.8,0.17298103734652642
1572,710,5.0,0.9566196476378747
1572,718,4.5,-1.0024768780904942
1572,719,4.2,-2.177934793527515
1572,728,4.5,-1.0024768780904942
1572,729,4.0,-2.9615734038188632
1572,730,4.8,0.17298103734652642
1572,747,5.0,0.9566196476378747
1572,754,4.8,0.17298103734652642
1572,812,5.0,0.9566196476378747
1572,821,4.8,0.17298103734652642
1572,830,4.8,0.17298103734652642
609,0,4.3,-1.7861154883818424
609,3,5.0,0.9566196476378747
609,17,4.5,-1.0024768780904942
609,25,4.9,0.5648003424922023
609,34,5.0,0.9566196476378747
609,37,4.5,-1.0024768780904942
609,43,5.0,0.9566196476378747
609,46,4.8,0.17298103734652642
609,65,4.5,-1.0024768780904942
609,74,4.3,-1.7861154883818424
609,77,5.0,0.9566196476378747
609,78,5.0,0.9566196476378747
609,89,4.8,0.17298103734652642
609,94,5.0,0.9566196476378747
609,96,5.0,0.9566196476378747
609,100,5.0,0.9566196476378747
609,106,5.0,0.9566196476378747
609,111,4.6,-0.6106575729448218
609,126,4.2,-2.177934793527515
609,140,5.0,0.9566196476378747
609,150,4.5,-1.0024768780904942
609,156,4.8,0.17298103734652642
609,157,5.0,0.9566196476378747
609,167,4.8,0.17298103734652642
609,169,5.0,0.9566196476378747
609,177,4.9,0.5648003424922023
609,184,4.8,0.17298103734652642
609,185,4.5,-1.0024768780904942
609,186,5.0,0.9566196476378747
609,190,4.1,-2.5697540986731906
609,193,4.6,-0.6106575729448218
609,195,5.0,0.9566196476378747
609,207,4.8,0.17298103734652642
609,211,4.8,0.17298103734652642
609,212,5.0,0.9566196476378747
609,232,4.5,-1.0024768780904942
609,238,4.8,0.17298103734652642
609,247,4.3,-1.7861154883818424
609,248,4.7,-0.21883826779914597
609,252,5.0,0.9566196476378747
609,257,4.5,-1.0024768780904942
609,261,5.0,0.9566196476378747
609,263,5.0,0.9566196476378747
609,264,4.5,-1.0024768780904942
609,267,4.5,-1.0024768780904942
609,268,4.8,0.17298103734652642
609,283,4.7,-0.21883826779914597
609,291,4.2,-2.177934793527515
609,301,4.8,0.17298103734652642
609,303,4.5,-1.0024768780904942
609,304,5.0,0.9566196476378747
609,320,5.0,0.9566196476378747
609,344,4.8,0.17298103734652642
609,359,4.8,0.17298103734652642
609,363,4.2,-2.177934793527515
609,365,4.8,0.17298103734652642
609,381,4.7,-0.21883826779914597
609,428,4.6,-0.6106575729448218
609,430,5.0,0.9566196476378747
609,431,4.5,-1.0024768780904942
609,443,5.0,0.9566196476378747
609,453,4.0,-2.9615734038188632
609,457,4.5,-1.0024768780904942
609,461,4.5,-1.0024768780904942
609,463,4.8,0.17298103734652642
609,467,4.9,0.5648003424922023
609,468,4.7,-0.21883826779914597
609,472,4.7,-0.21883826779914597
609,487,4.0,-2.9615734038188632
609,506,4.5,-1.0024768780904942
609,509,4.9,0.5648003424922023
609,512,4.8,0.17298103734652642
609,518,4.8,0.17298103734652642
609,522,4.8,0.17298103734652642
609,551,4.8,0.17298103734652642
609,553,5.0,0.9566196476378747
609,554,4.5,-1.0024768780904942
609,583,5.0,0.9566196476378747
609,615,4.9,0.5648003424922023
609,654,4.6,-0.6106575729448218
609,669,4.8,0.17298103734652642
609,678,4.9,0.5648003424922023
609,683,4.7,-0.21883826779914597
609,703,4.8,0.17298103734652642
609,705,4.8,0.17298103734652642
609,725,4.5,-1.0024768780904942
609,727,3.9,-3.3533927089645372
609,728,4.0,-2.9615734038188632
609,738,4.8,0.17298103734652642
609,739,5.0,0.9566196476378747
609,741,5.0,0.9566196476378747
609,744,5.0,0.9566196476378747
609,749,4.9,0.5648003424922023
609,751,4.6,-0.6106575729448218
609,768,4.8,0.17298103734652642
609,771,4.6,-0.6106575729448218
609,783,4.7,-0.21883826779914597
609,785,4.6,-0.6106575729448218
609,788,5.0,0.9566196476378747
609,798,4.2,-2.177934793527515
609,800,4.8,0.17298103734652642
609,814,5.0,0.9566196476378747
609,823,4.2,-2.177934793527515
609,832,5.0,0.9566196476378747
609,834,5.0,0.9566196476378747
609,840,4.9,0.5648003424922023
609,856,4.6,-0.6106575729448218
609,857,4.3,-1.7861154883818424
609,862,5.0,0.9566196476378747
609,863,4.2,-2.177934793527515
609,864,4.6,-0.6106575729448218
609,868,4.6,-0.6106575729448218
392,0,4.3,-1.7861154883818424
392,27,4.5,-1.0024768780904942
392,36,4.5,-1.0024768780904942
392,39,5.0,0.9566196476378747
392,46,4.6,-0.6106575729448218
392,62,4.7,-0.21883826779914597
392,67,4.6,-0.6106575729448218
392,106,5.0,0.9566196476378747
392,111,4.4,-1.3942961832361667
392,117,4.9,0.5648003424922023
392,167,4.7,-0.21883826779914597
392,181,4.3,-1.7861154883818424
392,185,4.7,-0.21883826779914597
392,231,4.4,-1.3942961832361667
392,281,5.0,0.9566196476378747
392,283,4.5,-1.0024768780904942
392,300,4.8,0.17298103734652642
392,306,4.6,-0.6106575729448218
392,326,4.5,-1.0024768780904942
392,334,4.8,0.17298103734652642
392,338,4.8,0.17298103734652642
392,342,4.4,-1.3942961832361667
392,366,4.0,-2.9615734038188632
392,407,4.4,-1.3942961832361667
392,410,4.4,-1.3942961832361667
392,420,4.8,0.17298103734652642
392,441,4.5,-1.0024768780904942
392,472,4.6,-0.6106575729448218
392,475,4.7,-0.21883826779914597
392,483,4.8,0.17298103734652642
392,487,4.2,-2.177934793527515
392,519,4.5,-1.0024768780904942
392,524,4.5,-1.0024768780904942
392,535,4.6,-0.6106575729448218
392,563,4.7,-0.21883826779914597
392,567,4.9,0.5648003424922023
392,569,4.5,-1.0024768780904942
392,624,4.9,0.5648003424922023
392,675,5.0,0.9566196476378747
392,678,4.8,0.17298103734652642
392,686,4.6,-0.6106575729448218
392,709,4.8,0.17298103734652642
392,712,4.8,0.17298103734652642
392,734,4.2,-2.177934793527515
392,739,4.8,0.17298103734652642
392,742,4.8,0.17298103734652642
392,766,4.5,-1.0024768780904942
392,771,4.5,-1.0024768780904942
392,799,4.2,-2.177934793527515
392,855,4.8,0.17298103734652642
1248,0,4.2,-2.177934793527515
1248,15,4.5,-1.0024768780904942
1248,21,4.5,-1.0024768780904942
1248,70,4.3,-1.7861154883818424
1248,89,4.8,0.17298103734652642
1248,96,5.0,0.9566196476378747
1248,135,4.5,-1.0024768780904942
1248,145,4.8,0.17298103734652642
1248,160,4.8,0.17298103734652642
1248,198,5.0,0.9566196476378747
1248,225,4.3,-1.7861154883818424
1248,227,5.0,0.9566196476378747
1248,241,4.8,0.17298103734652642
1248,259,4.8,0.17298103734652642
1248,279,4.6,-0.6106575729448218
1248,309,5.0,0.9566196476378747
1248,317,5.0,0.9566196476378747
1248,333,4.8,0.17298103734652642
1248,343,4.8,0.17298103734652642
1248,351,4.9,0.5648003424922023
1248,361,5.0,0.9566196476378747
1248,381,4.5,-1.0024768780904942
1248,411,4.5,-1.0024768780904942
1248,417,5.0,0.9566196476378747
1248,425,4.5,-1.0024768780904942
1248,430,5.0,0.9566196476378747
1248,439,4.5,-1.0024768780904942
1248,446,4.9,0.5648003424922023
1248,459,5.0,0.9566196476378747
1248,483,4.8,0.17298103734652642
1248,522,4.8,0.17298103734652642
1248,542,4.1,-2.5697540986731906
1248,543,4.8,0.17298103734652642
1248,557,4.2,-2.177934793527515
1248,561,4.2,-2.177934793527515
1248,583,4.8,0.17298103734652642
1248,594,4.8,0.17298103734652642
1248,614,5.0,0.9566196476378747
1248,616,4.3,-1.7861154883818424
1248,627,4.7,-0.21883826779914597
1248,628,4.8,0.17298103734652642
1248,644,4.5,-1.0024768780904942
1248,664,5.0,0.9566196476378747
1248,672,4.8,0.17298103734652642
1248,692,5.0,0.9566196476378747
1248,711,4.8,0.17298103734652642
1248,728,4.2,-2.177934793527515
1248,730,4.8,0.17298103734652642
1248,747,4.8,0.17298103734652642
1248,751,4.5,-1.0024768780904942
1248,752,4.5,-1.0024768780904942
1248,776,5.0,0.9566196476378747
1248,806,5.0,0.9566196476378747
1248,815,4.5,-1.0024768780904942
1248,823,4.2,-2.177934793527515
1248,827,4.7,-0.21883826779914597
1248,831,4.1,-2.5697540986731906
1248,835,4.9,0.5648003424922023
1248,841,4.9,0.5648003424922023
1248,858,5.0,0.9566196476378747
1248,867,4.8,0.17298103734652642
1731,1,5.0,0.9566196476378747
1731,3,5.0,0.9566196476378747
1731,6,4.7,-0.21883826779914597
1731,19,4.7,-0.21883826779914597
1731,32,5.0,0.9566196476378747
1731,35,4.8,0.17298103734652642
1731,39,5.0,0.9566196476378747
1731,45,5.0,0.9566196476378747
1731,48,4.8,0.17298103734652642
1731,49,4.2,-2.177934793527515
1731,62,4.5,-1.0024768780904942
1731,72,4.5,-1.0024768780904942
1731,76,5.0,0.9566196476378747
1731,81,4.8,0.17298103734652642
1731,89,4.8,0.17298103734652642
1731,92,4.8,0.17298103734652642
1731,94,4.8,0.17298103734652642
1731,95,5.0,0.9566196476378747
1731,108,4.5,-1.0024768780904942
1731,109,4.8,0.17298103734652642
1731,139,4.7,-0.21883826779914597
1731,142,4.3,-1.7861154883818424
1731,146,5.0,0.9566196476378747
1731,160,4.7,-0.21883826779914597
1731,170,4.8,0.17298103734652642
1731,179,4.8,0.17298103734652642
1731,193,4.5,-1.0024768780904942
1731,227,5.0,0.9566196476378747
1731,235,4.5,-1.0024768780904942
1731,249,4.8,0.17298103734652642
1731,251,4.5,-1.0024768780904942
1731,252,5.0,0.9566196476378747
1731,263,5.0,0.9566196476378747
1731,271,5.0,0.9566196476378747
1731,309,4.8,0.17298103734652642
1731,313,4.7,-0.21883826779914597
1731,318,5.0,0.9566196476378747
1731,323,4.7,-0.21883826779914597
1731,324,4.8,0.17298103734652642
1731,335,4.8,0.17298103734652642
1731,337,4.7,-0.21883826779914597
1731,340,4.3,-1.7861154883818424
1731,354,4.7,-0.21883826779914597
1731,366,4.2,-2.177934793527515
1731,393,4.8,0.17298103734652642
1731,394,4.8,0.17298103734652642
1731,417,5.0,0.9566196476378747
1731,427,5.0,0.9566196476378747
1731,430,5.0,0.9566196476378747
1731,434,4.7,-0.21883826779914597
1731,437,5.0,0.9566196476378747
1731,439,4.7,-0.21883826779914597
1731,447,4.3,-1.7861154883818424
1731,454,5.0,0.9566196476378747
1731,458,4.8,0.17298103734652642
1731,462,4.5,-1.0024768780904942
1731,480,4.5,-1.0024768780904942
1731,483,4.8,0.17298103734652642
1731,496,5.0,0.9566196476378747
1731,498,4.8,0.17298103734652642
1731,499,4.5,-1.0024768780904942
1731,502,4.5,-1.0024768780904942
1731,504,5.0,0.9566196476378747
1731,518,4.8,0.17298103734652642
1731,521,5.0,0.9566196476378747
1731,527,5.0,0.9566196476378747
1731,529,4.8,0.17298103734652642
1731,539,5.0,0.9566196476378747
1731,547,5.0,0.9566196476378747
1731,562,4.2,-2.177934793527515
1731,568,4.8,0.17298103734652642
1731,572,4.7,-0.21883826779914597
1731,576,5.0,0.9566196476378747
1731,577,4.5,-1.0024768780904942
1731,581,4.0,-2.9615734038188632
1731,584,4.8,0.17298103734652642
1731,586,4.7,-0.21883826779914597
1731,591,4.7,-0.21883826779914597
1731,603,5.0,0.9566196476378747
1731,614,5.0,0.9566196476378747
1731,616,4.3,-1.7861154883818424
1731,618,5.0,0.9566196476378747
1731,623,4.7,-0.21883826779914597
1731,628,5.0,0.9566196476378747
1731,641,4.7,-0.21883826779914597
1731,647,4.8,0.17298103734652642
1731,663,4.7,-0.21883826779914597
1731,666,5.0,0.9566196476378747
1731,668,5.0,0.9566196476378747
1731,672,5.0,0.9566196476378747
1731,673,5.0,0.9566196476378747
1731,691,4.5,-1.0024768780904942
1731,698,5.0,0.9566196476378747
1731,718,4.5,-1.0024768780904942
1731,721,5.0,0.9566196476378747
1731,744,5.0,0.9566196476378747
1731,753,4.8,0.17298103734652642
1731,781,5.0,0.9566196476378747
1731,782,4.7,-0.21883826779914597
1731,796,4.8,0.17298103734652642
1731,799,4.3,-1.7861154883818424
1731,800,5.0,0.9566196476378747
1731,802,4.7,-0.21883826779914597
1731,809,5.0,0.9566196476378747
1731,820,4.2,-2.177934793527515
1731,822,5.0,0.9566196476378747
1731,827,4.7,-0.21883826779914597
1731,828,5.0,0.9566196476378747
1731,834,4.8,0.17298103734652642
1731,836,4.7,-0.21883826779914597
1731,842,4.8,0.17298103734652642
1731,843,4.8,0.17298103734652642
1731,855,4.5,-1.0024768780904942
1731,860,5.0,0.9566196476378747
1731,861,4.8,0.17298103734652642
1731,867,5.0,0.9566196476378747
518,1,5.0,0.9566196476378747
518,5,4.8,0.17298103734652642
518,14,5.0,0.9566196476378747
518,31,4.8,0.17298103734652642
518,33,4.5,-1.0024768780904942
518,66,5.0,0.9566196476378747
518,83,4.5,-1.0024768780904942
518,112,5.0,0.9566196476378747
518,130,5.0,0.9566196476378747
518,172,4.8,0.17298103734652642
518,184,5.0,0.9566196476378747
518,191,5.0,0.9566196476378747
518,221,4.6,-0.6106575729448218
518,252,5.0,0.9566196476378747
518,259,4.8,0.17298103734652642
518,277,5.0,0.9566196476378747
518,287,5.0,0.9566196476378747
518,314,5.0,0.9566196476378747
518,351,5.0,0.9566196476378747
518,370,4.5,-1.0024768780904942
