cast_id,user_id,watch_count,normalized_watch_count
20,0,57,0.4246079694959638
20,140,16,0.12817246604004318
20,184,15,0.11352867867025418
20,276,22,0.20118796174185205
553,0,56,0.42040701987134044
553,312,42,0.352326292631838
553,427,46,0.37381142578857374
553,464,45,0.36861663385501886
553,496,45,0.36861663385501886
553,534,43,0.35787937661866653
553,571,46,0.37381142578857374
553,606,32,0.2883901992372403
553,687,27,0.24870304119438813
553,835,39,0.3348573442263336
433,0,54,0.41177937006157916
433,27,27,0.24870304119438813
433,64,53,0.4073471628654759
433,246,24,0.22132866555607944
433,291,16,0.12817246604004318
433,427,46,0.37381142578857374
433,496,37,0.32246752513959975
433,571,50,0.39354063288495056
433,664,38,0.3287418653056786
382,0,50,0.39354063288495056
382,186,40,0.34082180812802765
382,571,43,0.35787937661866653
607,1,23,0.21146817340199475
607,23,44,0.36330766157664784
607,250,34,0.30260303463730076
607,564,13,0.08127436908122132
607,760,75,0.48989619725276656
607,838,23,0.21146817340199475
180,1,19,0.1674286721131668
180,5,22,0.20118796174185205
180,6,19,0.1674286721131668
180,12,26,0.2399184907523091
180,14,29,0.2653681668449074
180,17,23,0.21146817340199475
180,26,28,0.257179297382797
180,28,27,0.24870304119438813
180,33,16,0.12817246604004318
180,35,31,0.280957350783421
180,42,22,0.20118796174185205
180,49,23,0.21146817340199475
180,54,25,0.23080237057393804
180,55,24,0.22132866555607944
180,62,24,0.22132866555607944
180,66,27,0.24870304119438813
180,67,24,0.22132866555607944
180,71,36,0.31602584966030967
180,72,22,0.20118796174185205
180,91,26,0.2399184907523091
180,92,28,0.257179297382797
180,101,27,0.24870304119438813
180,105,27,0.24870304119438813
180,107,18,0.15503885302643294
180,110,19,0.1674286721131668
180,118,24,0.22132866555607944
180,131,20,0.1792138638129619
180,156,31,0.280957350783421
180,162,26,0.2399184907523091
180,164,24,0.22132866555607944
180,173,32,0.2883901992372403
180,180,18,0.15503885302643294
180,183,26,0.2399184907523091
180,187,29,0.2653681668449074
180,189,28,0.257179297382797
180,191,23,0.21146817340199475
180,198,27,0.24870304119438813
180,199,26,0.2399184907523091
180,210,36,0.31602584966030967
180,220,27,0.24870304119438813
180,224,30,0.2732884998536118
180,230,16,0.12817246604004318
180,242,19,0.1674286721131668
180,243,21,0.19045070450549972
180,245,33,0.2956011381532101
180,248,27,0.24870304119438813
180,249,25,0.23080237057393804
180,252,27,0.24870304119438813
180,259,25,0.23080237057393804
180,264,21,0.19045070450549972
180,268,19,0.1674286721131668
180,269,24,0.22132866555607944
180,271,24,0.22132866555607944
180,279,22,0.20118796174185205
180,281,28,0.257179297382797
180,287,24,0.22132866555607944
180,298,20,0.1792138638129619
180,317,23,0.21146817340199475
180,318,32,0.2883901992372403
180,324,29,0.2653681668449074
180,337,32,0.2883901992372403
180,339,34,0.30260303463730076
180,340,25,0.23080237057393804
180,342,22,0.20118796174185205
180,349,23,0.21146817340199475
180,360,29,0.2653681668449074
180,362,26,0.2399184907523091
180,364,34,0.30260303463730076
180,367,25,0.23080237057393804
180,378,26,0.2399184907523091
180,380,31,0.280957350783421
180,382,18,0.15503885302643294
180,385,28,0.257179297382797
180,391,30,0.2732884998536118
180,394,26,0.2399184907523091
180,401,33,0.2956011381532101
180,402,24,0.22132866555607944
180,411,20,0.1792138638129619
180,413,21,0.19045070450549972
180,415,18,0.15503885302643294
180,416,25,0.23080237057393804
180,426,24,0.22132866555607944
180,429,23,0.21146817340199475
180,437,28,0.257179297382797
180,439,32,0.2883901992372403
180,444,29,0.2653681668449074
180,446,31,0.280957350783421
180,449,34,0.30260303463730076
180,454,27,0.24870304119438813
180,456,26,0.2399184907523091
180,457,27,0.24870304119438813
180,475,27,0.24870304119438813
180,476,23,0.21146817340199475
180,478,21,0.19045070450549972
180,484,24,0.22132866555607944
180,495,23,0.21146817340199475
180,504,24,0.22132866555607944
180,510,23,0.21146817340199475
180,511,16,0.12817246604004318
180,517,25,0.23080237057393804
180,522,25,0.23080237057393804
180,523,16,0.12817246604004318
180,531,28,0.257179297382797
180,540,27,0.24870304119438813
180,542,33,0.2956011381532101
180,545,33,0.2956011381532101
180,548,27,0.24870304119438813
180,557,22,0.20118796174185205
180,560,38,0.3287418653056786
180,565,20,0.1792138638129619
180,567,30,0.2732884998536118
180,568,16,0.12817246604004318
180,579,18,0.15503885302643294
180,581,21,0.19045070450549972
180,584,25,0.23080237057393804
180,585,26,0.2399184907523091
180,589,23,0.21146817340199475
180,594,23,0.21146817340199475
180,598,25,0.23080237057393804
180,602,25,0.23080237057393804
180,604,28,0.257179297382797
180,607,31,0.280957350783421
180,609,19,0.1674286721131668
180,616,19,0.1674286721131668
180,619,21,0.19045070450549972
180,621,28,0.257179297382797
180,628,24,0.22132866555607944
180,629,31,0.280957350783421
180,631,24,0.22132866555607944
180,633,37,0.32246752513959975
180,644,31,0.280957350783421
180,647,20,0.1792138638129619
180,650,15,0.11352867867025418
180,661,25,0.23080237057393804
180,663,30,0.2732884998536118
180,666,22,0.20118796174185205
180,667,24,0.22132866555607944
180,677,17,0.1419789960205684
180,678,25,0.23080237057393804
180,681,20,0.1792138638129619
180,682,22,0.20118796174185205
180,685,26,0.2399184907523091
180,691,22,0.20118796174185205
180,696,20,0.1792138638129619
180,698,24,0.22132866555607944
180,708,24,0.22132866555607944
180,710,31,0.280957350783421
180,711,22,0.20118796174185205
180,718,25,0.23080237057393804
180,725,25,0.23080237057393804
180,728,30,0.2732884998536118
180,750,24,0.22132866555607944
180,755,26,0.2399184907523091
180,780,33,0.2956011381532101
180,781,17,0.1419789960205684
180,782,26,0.2399184907523091
180,784,26,0.2399184907523091
180,788,30,0.2732884998536118
180,792,25,0.23080237057393804
180,796,18,0.15503885302643294
180,799,21,0.19045070450549972
180,804,31,0.280957350783421
180,805,25,0.23080237057393804
180,820,21,0.19045070450549972
180,821,21,0.19045070450549972
180,827,18,0.15503885302643294
180,843,24,0.22132866555607944
180,850,14,0.09793949473174057
180,851,31,0.280957350783421
180,867,23,0.21146817340199475
97,1,18,0.15503885302643294
97,5,21,0.19045070450549972
97,14,22,0.20118796174185205
97,17,19,0.1674286721131668
97,29,24,0.22132866555607944
97,35,23,0.21146817340199475
97,40,25,0.23080237057393804
97,46,22,0.20118796174185205
97,49,26,0.2399184907523091
97,54,24,0.22132866555607944
97,59,16,0.12817246604004318
97,64,53,0.4073471628654759
97,78,25,0.23080237057393804
97,82,34,0.30260303463730076
97,84,27,0.24870304119438813
97,89,18,0.15503885302643294
97,91,23,0.21146817340199475
97,98,25,0.23080237057393804
97,105,28,0.257179297382797
97,108,26,0.2399184907523091
97,111,30,0.2732884998536118
97,115,21,0.19045070450549972
97,118,22,0.20118796174185205
97,120,22,0.20118796174185205
97,124,29,0.2653681668449074
97,130,18,0.15503885302643294
97,131,22,0.20118796174185205
97,139,30,0.2732884998536118
97,150,30,0.2732884998536118
97,183,27,0.24870304119438813
97,196,33,0.2956011381532101
97,199,27,0.24870304119438813
97,203,25,0.23080237057393804
97,214,20,0.1792138638129619
97,215,24,0.22132866555607944
97,230,18,0.15503885302643294
97,232,20,0.1792138638129619
97,233,55,0.41613171330755505
97,242,19,0.1674286721131668
97,253,23,0.21146817340199475
97,256,25,0.23080237057393804
97,258,30,0.2732884998536118
97,264,19,0.1674286721131668
97,267,21,0.19045070450549972
97,268,17,0.1419789960205684
97,271,23,0.21146817340199475
97,301,25,0.23080237057393804
97,302,20,0.1792138638129619
97,303,21,0.19045070450549972
97,304,35,0.3094076681337352
97,312,25,0.23080237057393804
97,321,30,0.2732884998536118
97,323,27,0.24870304119438813
97,324,26,0.2399184907523091
97,332,15,0.11352867867025418
97,335,30,0.2732884998536118
97,340,24,0.22132866555607944
97,361,36,0.31602584966030967
97,367,24,0.22132866555607944
97,373,22,0.20118796174185205
97,375,37,0.32246752513959975
97,391,30,0.2732884998536118
97,411,18,0.15503885302643294
97,412,25,0.23080237057393804
97,413,26,0.2399184907523091
97,417,32,0.2883901992372403
97,433,32,0.2883901992372403
97,434,23,0.21146817340199475
97,439,20,0.1792138638129619
97,442,12,0.06337369846077123
97,443,32,0.2883901992372403
97,444,27,0.24870304119438813
97,446,38,0.3287418653056786
97,459,25,0.23080237057393804
97,470,44,0.36330766157664784
97,472,27,0.24870304119438813
97,478,25,0.23080237057393804
97,479,24,0.22132866555607944
97,484,23,0.21146817340199475
97,488,12,0.06337369846077123
97,492,26,0.2399184907523091
97,495,21,0.19045070450549972
97,496,38,0.3287418653056786
97,499,18,0.15503885302643294
97,504,27,0.24870304119438813
97,507,29,0.2653681668449074
97,519,28,0.257179297382797
97,522,16,0.12817246604004318
97,528,26,0.2399184907523091
97,529,24,0.22132866555607944
97,533,41,0.3466425359261287
97,537,49,0.38875733766924625
97,540,26,0.2399184907523091
97,548,26,0.2399184907523091
97,555,21,0.19045070450549972
97,557,21,0.19045070450549972
97,568,11,0.04403950128882794
97,569,21,0.19045070450549972
97,572,27,0.24870304119438813
97,579,18,0.15503885302643294
97,586,24,0.22132866555607944
97,588,18,0.15503885302643294
97,589,23,0.21146817340199475
97,607,25,0.23080237057393804
97,610,23,0.21146817340199475
97,612,19,0.1674286721131668
97,618,27,0.24870304119438813
97,619,21,0.19045070450549972
97,626,34,0.30260303463730076
97,627,28,0.257179297382797
97,628,20,0.1792138638129619
97,631,23,0.21146817340199475
97,641,24,0.22132866555607944
97,647,22,0.20118796174185205
97,648,21,0.19045070450549972
97,648,21,0.19045070450549972
97,651,26,0.2399184907523091
97,661,25,0.23080237057393804
97,662,19,0.1674286721131668
97,663,26,0.2399184907523091
97,667,24,0.22132866555607944
97,672,23,0.21146817340199475
97,678,23,0.21146817340199475
97,681,15,0.11352867867025418
97,683,41,0.3466425359261287
97,688,24,0.22132866555607944
97,698,26,0.2399184907523091
97,699,29,0.2653681668449074
97,701,28,0.257179297382797
97,708,32,0.2883901992372403
97,709,23,0.21146817340199475
97,718,24,0.22132866555607944
97,719,25,0.23080237057393804
97,724,31,0.280957350783421
97,726,35,0.3094076681337352
97,736,20,0.1792138638129619
97,742,20,0.1792138638129619
97,755,22,0.20118796174185205
97,766,19,0.1674286721131668
97,773,24,0.22132866555607944
97,776,16,0.12817246604004318
97,781,16,0.12817246604004318
97,783,16,0.12817246604004318
97,784,22,0.20118796174185205
97,788,22,0.20118796174185205
97,792,19,0.1674286721131668
97,796,14,0.09793949473174057
97,799,22,0.20118796174185205
97,800,11,0.04403950128882794
97,818,24,0.22132866555607944
97,827,20,0.1792138638129619
97,834,24,0.22132866555607944
97,843,22,0.20118796174185205
97,859,23,0.21146817340199475
97,862,21,0.19045070450549972
97,864,29,0.2653681668449074
328,1,16,0.12817246604004318
384,1,15,0.11352867867025418
384,23,61,0.4407171719667786
384,88,56,0.42040701987134044
384,113,74,0.4866968324009867
384,138,87,0.5253080487318335
384,250,38,0.3287418653056786
384,308,29,0.2653681668449074
384,466,54,0.41177937006157916
384,515,48,0.38387740371852197
384,520,102,0.5633258945678631
384,722,38,0.3287418653056786
384,739,57,0.4246079694959638
384,757,19,0.1674286721131668
384,819,78,0.49924763017742435
709,1,15,0.11352867867025418
709,74,19,0.1674286721131668
709,211,14,0.09793949473174057
709,509,16,0.12817246604004318
709,539,14,0.09793949473174057
709,681,16,0.12817246604004318
673,1,15,0.11352867867025418
673,66,21,0.19045070450549972
673,71,39,0.3348573442263336
673,133,26,0.2399184907523091
673,246,22,0.20118796174185205
673,282,20,0.1792138638129619
673,317,20,0.1792138638129619
673,364,34,0.30260303463730076
673,381,16,0.12817246604004318
673,555,20,0.1792138638129619
673,581,23,0.21146817340199475
673,585,31,0.280957350783421
673,637,14,0.09793949473174057
673,677,18,0.15503885302643294
673,778,55,0.41613171330755505
673,788,21,0.19045070450549972
673,838,23,0.21146817340199475
201,2,33,0.2956011381532101
201,3,30,0.2732884998536118
201,7,37,0.32246752513959975
201,8,44,0.36330766157664784
201,13,31,0.280957350783421
201,16,31,0.280957350783421
201,21,25,0.23080237057393804
201,24,43,0.35787937661866653
201,28,29,0.2653681668449074
201,29,25,0.23080237057393804
201,44,32,0.2883901992372403
201,45,35,0.3094076681337352
201,51,23,0.21146817340199475
201,52,50,0.39354063288495056
201,54,24,0.22132866555607944
201,59,15,0.11352867867025418
201,68,20,0.1792138638129619
201,72,21,0.19045070450549972
201,78,24,0.22132866555607944
201,79,33,0.2956011381532101
201,80,46,0.37381142578857374
201,81,24,0.22132866555607944
201,82,28,0.257179297382797
201,83,54,0.41177937006157916
201,84,27,0.24870304119438813
201,86,22,0.20118796174185205
201,94,26,0.2399184907523091
201,98,27,0.24870304119438813
201,100,54,0.41177937006157916
201,101,29,0.2653681668449074
201,103,35,0.3094076681337352
201,105,32,0.2883901992372403
201,106,16,0.12817246604004318
201,124,26,0.2399184907523091
201,129,41,0.3466425359261287
201,131,18,0.15503885302643294
201,132,35,0.3094076681337352
201,134,19,0.1674286721131668
201,136,34,0.30260303463730076
201,143,33,0.2956011381532101
201,145,31,0.280957350783421
201,147,52,0.4028321058949502
201,150,36,0.31602584966030967
201,153,53,0.4073471628654759
201,157,52,0.4028321058949502
201,170,36,0.31602584966030967
201,176,33,0.2956011381532101
201,177,29,0.2653681668449074
201,181,56,0.42040701987134044
201,185,37,0.32246752513959975
201,190,29,0.2653681668449074
201,192,46,0.37381142578857374
201,193,52,0.4028321058949502
201,194,34,0.30260303463730076
201,196,38,0.3287418653056786
201,198,23,0.21146817340199475
201,202,42,0.352326292631838
201,212,29,0.2653681668449074
201,215,31,0.280957350783421
201,217,31,0.280957350783421
201,220,26,0.2399184907523091
201,222,42,0.352326292631838
201,229,52,0.4028321058949502
201,232,22,0.20118796174185205
201,233,46,0.37381142578857374
201,234,55,0.41613171330755505
201,241,48,0.38387740371852197
201,252,27,0.24870304119438813
201,258,40,0.34082180812802765
201,265,43,0.35787937661866653
201,272,56,0.42040701987134044
201,280,40,0.34082180812802765
201,282,23,0.21146817340199475
201,284,32,0.2883901992372403
201,287,24,0.22132866555607944
201,290,51,0.39823104268710496
201,293,48,0.38387740371852197
201,294,16,0.12817246604004318
201,296,40,0.34082180812802765
201,300,35,0.3094076681337352
201,307,30,0.2732884998536118
201,309,22,0.20118796174185205
201,311,42,0.352326292631838
201,316,54,0.41177937006157916
201,320,15,0.11352867867025418
201,326,52,0.4028321058949502
201,334,53,0.4073471628654759
201,335,32,0.2883901992372403
201,336,54,0.41177937006157916
201,342,21,0.19045070450549972
201,343,55,0.41613171330755505
201,344,38,0.3287418653056786
201,351,33,0.2956011381532101
201,354,33,0.2956011381532101
201,359,15,0.11352867867025418
201,366,32,0.2883901992372403
201,368,36,0.31602584966030967
201,370,22,0.20118796174185205
201,371,37,0.32246752513959975
201,372,33,0.2956011381532101
201,379,36,0.31602584966030967
201,384,29,0.2653681668449074
201,395,26,0.2399184907523091
201,396,33,0.2956011381532101
201,398,48,0.38387740371852197
201,400,31,0.280957350783421
201,407,35,0.3094076681337352
201,412,22,0.20118796174185205
201,419,21,0.19045070450549972
201,436,47,0.37889684551516145
201,440,49,0.38875733766924625
201,443,33,0.2956011381532101
201,448,47,0.37889684551516145
201,452,51,0.39823104268710496
201,454,31,0.280957350783421
201,457,22,0.20118796174185205
201,458,14,0.09793949473174057
201,461,17,0.1419789960205684
201,463,30,0.2732884998536118
201,465,39,0.3348573442263336
201,466,49,0.38875733766924625
201,471,26,0.2399184907523091
201,472,21,0.19045070450549972
201,473,49,0.38875733766924625
201,480,33,0.2956011381532101
201,482,60,0.4367894672977194
201,484,25,0.23080237057393804
201,485,34,0.30260303463730076
201,486,59,0.4327968389580741
201,488,14,0.09793949473174057
201,494,37,0.32246752513959975
201,497,38,0.3287418653056786
201,502,32,0.2883901992372403
201,508,54,0.41177937006157916
201,509,18,0.15503885302643294
201,512,27,0.24870304119438813
201,514,36,0.31602584966030967
201,519,31,0.280957350783421
201,525,49,0.38875733766924625
201,554,33,0.2956011381532101
201,557,19,0.1674286721131668
201,561,62,0.4445820306578693
201,566,52,0.4028321058949502
201,569,21,0.19045070450549972
201,577,29,0.2653681668449074
201,580,33,0.2956011381532101
201,586,25,0.23080237057393804
201,593,53,0.4073471628654759
201,599,32,0.2883901992372403
201,602,28,0.257179297382797
201,612,20,0.1792138638129619
201,613,42,0.352326292631838
201,617,36,0.31602584966030967
201,619,18,0.15503885302643294
201,620,42,0.352326292631838
201,622,36,0.31602584966030967
201,623,25,0.23080237057393804
201,624,36,0.31602584966030967
201,625,33,0.2956011381532101
201,634,38,0.3287418653056786
201,640,58,0.4287371044879904
201,642,23,0.21146817340199475
201,645,49,0.38875733766924625
201,648,21,0.19045070450549972
201,648,21,0.19045070450549972
201,651,29,0.2653681668449074
201,655,33,0.2956011381532101
201,661,24,0.22132866555607944
201,669,42,0.352326292631838
201,672,25,0.23080237057393804
201,673,28,0.257179297382797
201,679,55,0.41613171330755505
201,683,41,0.3466425359261287
201,684,42,0.352326292631838
201,686,24,0.22132866555607944
201,688,22,0.20118796174185205
201,693,33,0.2956011381532101
201,699,31,0.280957350783421
201,704,39,0.3348573442263336
201,706,32,0.2883901992372403
201,710,29,0.2653681668449074
201,712,45,0.36861663385501886
201,720,55,0.41613171330755505
201,725,26,0.2399184907523091
201,728,34,0.30260303463730076
201,734,23,0.21146817340199475
201,736,22,0.20118796174185205
201,740,38,0.3287418653056786
201,744,21,0.19045070450549972
201,746,45,0.36861663385501886
201,747,45,0.36861663385501886
201,749,31,0.280957350783421
201,752,46,0.37381142578857374
201,778,50,0.39354063288495056
201,783,14,0.09793949473174057
201,789,42,0.352326292631838
201,811,28,0.257179297382797
201,813,24,0.22132866555607944
201,815,35,0.3094076681337352
201,817,40,0.34082180812802765
201,818,25,0.23080237057393804
201,822,39,0.3348573442263336
201,824,33,0.2956011381532101
201,826,54,0.41177937006157916
201,828,45,0.36861663385501886
201,835,40,0.34082180812802765
201,836,28,0.257179297382797
201,846,44,0.36330766157664784
201,847,59,0.4327968389580741
201,854,39,0.3348573442263336
201,858,39,0.3348573442263336
71,2,33,0.2956011381532101
71,7,40,0.34082180812802765
71,9,35,0.3094076681337352
71,16,31,0.280957350783421
71,24,40,0.34082180812802765
71,28,31,0.280957350783421
71,44,25,0.23080237057393804
71,45,30,0.2732884998536118
71,47,21,0.19045070450549972
71,49,20,0.1792138638129619
71,51,25,0.23080237057393804
71,71,32,0.2883901992372403
71,72,21,0.19045070450549972
71,78,25,0.23080237057393804
71,82,31,0.280957350783421
71,98,26,0.2399184907523091
71,101,31,0.280957350783421
71,102,33,0.2956011381532101
71,103,35,0.3094076681337352
71,106,21,0.19045070450549972
71,117,23,0.21146817340199475
71,119,28,0.257179297382797
71,124,29,0.2653681668449074
71,129,38,0.3287418653056786
71,132,39,0.3348573442263336
71,134,23,0.21146817340199475
71,136,31,0.280957350783421
71,150,30,0.2732884998536118
71,169,18,0.15503885302643294
71,171,32,0.2883901992372403
71,173,21,0.19045070450549972
71,177,26,0.2399184907523091
71,189,26,0.2399184907523091
71,190,32,0.2883901992372403
71,201,26,0.2399184907523091
71,206,30,0.2732884998536118
71,213,23,0.21146817340199475
71,214,24,0.22132866555607944
71,215,23,0.21146817340199475
71,221,24,0.22132866555607944
71,222,34,0.30260303463730076
71,229,42,0.352326292631838
71,231,33,0.2956011381532101
71,238,20,0.1792138638129619
71,240,33,0.2956011381532101
71,244,27,0.24870304119438813
71,258,34,0.30260303463730076
71,267,18,0.15503885302643294
71,268,17,0.1419789960205684
71,282,23,0.21146817340199475
71,284,34,0.30260303463730076
71,287,26,0.2399184907523091
71,289,19,0.1674286721131668
71,293,39,0.3348573442263336
71,294,14,0.09793949473174057
71,295,22,0.20118796174185205
71,301,26,0.2399184907523091
71,302,23,0.21146817340199475
71,311,44,0.36330766157664784
71,316,39,0.3348573442263336
71,320,13,0.08127436908122132
71,325,38,0.3287418653056786
71,329,16,0.12817246604004318
71,335,31,0.280957350783421
71,339,26,0.2399184907523091
71,342,23,0.21146817340199475
71,346,27,0.24870304119438813
71,359,13,0.08127436908122132
71,366,32,0.2883901992372403
71,371,35,0.3094076681337352
71,372,29,0.2653681668449074
71,379,35,0.3094076681337352
71,384,33,0.2956011381532101
71,392,12,0.06337369846077123
71,395,27,0.24870304119438813
71,397,18,0.15503885302643294
71,398,40,0.34082180812802765
71,412,27,0.24870304119438813
71,416,19,0.1674286721131668
71,419,23,0.21146817340199475
71,432,28,0.257179297382797
71,436,47,0.37889684551516145
71,441,28,0.257179297382797
71,442,12,0.06337369846077123
71,444,28,0.257179297382797
71,445,25,0.23080237057393804
71,447,27,0.24870304119438813
71,449,24,0.22132866555607944
71,451,29,0.2653681668449074
71,452,49,0.38875733766924625
71,454,34,0.30260303463730076
71,458,14,0.09793949473174057
71,459,24,0.22132866555607944
71,460,27,0.24870304119438813
71,471,24,0.22132866555607944
71,472,22,0.20118796174185205
71,485,34,0.30260303463730076
71,486,45,0.36861663385501886
71,494,38,0.3287418653056786
71,498,26,0.2399184907523091
71,499,20,0.1792138638129619
71,505,30,0.2732884998536118
71,509,19,0.1674286721131668
71,516,23,0.21146817340199475
71,517,28,0.257179297382797
71,519,27,0.24870304119438813
71,521,33,0.2956011381532101
71,524,33,0.2956011381532101
71,529,25,0.23080237057393804
71,540,27,0.24870304119438813
71,545,35,0.3094076681337352
71,547,25,0.23080237057393804
71,551,33,0.2956011381532101
71,557,19,0.1674286721131668
71,563,30,0.2732884998536118
71,567,25,0.23080237057393804
71,586,26,0.2399184907523091
71,592,24,0.22132866555607944
71,603,34,0.30260303463730076
71,604,28,0.257179297382797
71,613,41,0.3466425359261287
71,622,39,0.3348573442263336
71,626,31,0.280957350783421
71,634,35,0.3094076681337352
71,642,23,0.21146817340199475
71,648,21,0.19045070450549972
71,648,21,0.19045070450549972
71,655,29,0.2653681668449074
71,672,26,0.2399184907523091
71,674,27,0.24870304119438813
71,676,36,0.31602584966030967
71,680,17,0.1419789960205684
71,683,51,0.39823104268710496
71,684,45,0.36861663385501886
71,685,25,0.23080237057393804
71,688,23,0.21146817340199475
71,693,34,0.30260303463730076
71,699,35,0.3094076681337352
71,706,31,0.280957350783421
71,708,20,0.1792138638129619
71,709,21,0.19045070450549972
71,710,29,0.2653681668449074
71,717,18,0.15503885302643294
71,724,24,0.22132866555607944
71,725,24,0.22132866555607944
71,728,32,0.2883901992372403
71,735,39,0.3348573442263336
71,738,21,0.19045070450549972
71,742,19,0.1674286721131668
71,744,21,0.19045070450549972
71,779,19,0.1674286721131668
71,789,40,0.34082180812802765
71,790,19,0.1674286721131668
71,792,19,0.1674286721131668
71,794,16,0.12817246604004318
71,797,24,0.22132866555607944
71,799,24,0.22132866555607944
71,808,19,0.1674286721131668
71,809,16,0.12817246604004318
71,810,29,0.2653681668449074
71,813,21,0.19045070450549972
71,818,21,0.19045070450549972
71,836,27,0.24870304119438813
71,839,28,0.257179297382797
71,840,21,0.19045070450549972
71,841,63,0.4483860228965878
71,854,37,0.32246752513959975
71,859,23,0.21146817340199475
71,861,29,0.2653681668449074
71,862,22,0.20118796174185205
784,2,31,0.280957350783421
784,4,59,0.4327968389580741
784,5,21,0.19045070450549972
784,7,37,0.32246752513959975
784,9,36,0.31602584966030967
784,14,24,0.22132866555607944
784,15,37,0.32246752513959975
784,16,38,0.3287418653056786
784,23,40,0.34082180812802765
784,24,41,0.3466425359261287
784,28,34,0.30260303463730076
784,37,30,0.2732884998536118
784,41,36,0.31602584966030967
784,44,35,0.3094076681337352
784,45,32,0.2883901992372403
784,47,22,0.20118796174185205
784,49,20,0.1792138638129619
784,50,27,0.24870304119438813
784,51,29,0.2653681668449074
784,55,24,0.22132866555607944
784,57,32,0.2883901992372403
784,58,54,0.41177937006157916
784,67,36,0.31602584966030967
784,69,34,0.30260303463730076
784,77,75,0.48989619725276656
784,80,43,0.35787937661866653
784,86,23,0.21146817340199475
784,97,63,0.4483860228965878
784,98,26,0.2399184907523091
784,99,45,0.36861663385501886
784,100,63,0.4483860228965878
784,103,33,0.2956011381532101
784,105,27,0.24870304119438813
784,106,16,0.12817246604004318
784,114,39,0.3348573442263336
784,116,41,0.3466425359261287
784,119,25,0.23080237057393804
784,123,35,0.3094076681337352
784,129,39,0.3348573442263336
784,132,46,0.37381142578857374
784,138,88,0.5280374395231325
784,145,34,0.30260303463730076
784,147,60,0.4367894672977194
784,153,54,0.41177937006157916
784,157,51,0.39823104268710496
784,160,40,0.34082180812802765
784,165,42,0.352326292631838
784,167,48,0.38387740371852197
784,170,38,0.3287418653056786
784,171,37,0.32246752513959975
784,174,35,0.3094076681337352
784,177,31,0.280957350783421
784,181,62,0.4445820306578693
784,183,22,0.20118796174185205
784,185,42,0.352326292631838
784,190,31,0.280957350783421
784,192,56,0.42040701987134044
784,193,52,0.4028321058949502
784,196,41,0.3466425359261287
784,202,34,0.30260303463730076
784,208,23,0.21146817340199475
784,216,62,0.4445820306578693
784,219,57,0.4246079694959638
784,221,28,0.257179297382797
784,222,34,0.30260303463730076
784,229,60,0.4367894672977194
784,231,41,0.3466425359261287
784,232,21,0.19045070450549972
784,233,49,0.38875733766924625
784,234,65,0.4558188713504069
784,235,17,0.1419789960205684
784,236,27,0.24870304119438813
784,237,67,0.4630298102663769
784,241,51,0.39823104268710496
784,248,25,0.23080237057393804
784,258,31,0.280957350783421
784,259,21,0.19045070450549972
784,265,52,0.4028321058949502
784,268,17,0.1419789960205684
784,272,63,0.4483860228965878
784,280,40,0.34082180812802765
784,283,43,0.35787937661866653
784,284,27,0.24870304119438813
784,285,37,0.32246752513959975
784,290,69,0.4700317067504677
784,293,44,0.36330766157664784
784,294,19,0.1674286721131668
784,299,30,0.2732884998536118
784,300,44,0.36330766157664784
784,301,29,0.2653681668449074
784,302,24,0.22132866555607944
784,307,46,0.37381142578857374
784,311,41,0.3466425359261287
784,314,65,0.4558188713504069
784,319,34,0.30260303463730076
784,327,93,0.5412400979017405
784,328,46,0.37381142578857374
784,329,16,0.12817246604004318
784,331,32,0.2883901992372403
784,334,59,0.4327968389580741
784,336,53,0.4073471628654759
784,340,27,0.24870304119438813
784,341,41,0.3466425359261287
784,343,60,0.4367894672977194
784,345,41,0.3466425359261287
784,346,25,0.23080237057393804
784,347,70,0.4734579842680283
784,349,21,0.19045070450549972
784,357,26,0.2399184907523091
784,363,25,0.23080237057393804
784,365,29,0.2653681668449074
784,370,24,0.22132866555607944
784,371,38,0.3287418653056786
784,373,24,0.22132866555607944
784,378,25,0.23080237057393804
784,379,32,0.2883901992372403
784,384,29,0.2653681668449074
784,391,29,0.2653681668449074
784,394,27,0.24870304119438813
784,395,30,0.2732884998536118
784,400,28,0.257179297382797
784,407,35,0.3094076681337352
784,408,75,0.48989619725276656
784,415,17,0.1419789960205684
784,416,19,0.1674286721131668
784,422,48,0.38387740371852197
784,432,31,0.280957350783421
784,433,35,0.3094076681337352
784,436,55,0.41613171330755505
784,440,48,0.38387740371852197
784,441,23,0.21146817340199475
784,443,35,0.3094076681337352
784,451,28,0.257179297382797
784,452,53,0.4073471628654759
784,453,55,0.41613171330755505
784,460,33,0.2956011381532101
784,462,25,0.23080237057393804
784,463,30,0.2732884998536118
784,466,47,0.37889684551516145
784,467,34,0.30260303463730076
784,472,21,0.19045070450549972
784,473,44,0.36330766157664784
784,476,23,0.21146817340199475
784,479,23,0.21146817340199475
784,482,67,0.4630298102663769
784,483,31,0.280957350783421
784,485,44,0.36330766157664784
784,486,54,0.41177937006157916
784,494,41,0.3466425359261287
784,497,44,0.36330766157664784
784,501,51,0.39823104268710496
784,515,56,0.42040701987134044
784,521,31,0.280957350783421
784,524,42,0.352326292631838
784,530,37,0.32246752513959975
784,531,29,0.2653681668449074
784,532,37,0.32246752513959975
784,535,41,0.3466425359261287
784,540,55,0.41613171330755505
784,542,23,0.21146817340199475
