movie_id,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science_Fiction,Thriller,War,Western,year,duration,average_rating,director_id,writer_id,composer_id,studio_id,actor_1_id,actor_2_id,actor_3_id,actor_4_id,actor_5_id,language_id,country_1_id,rating_std
281,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2020,113,3.7,1078,239.0,164.0,15,2630.0,3058.0,4088.0,424.0,4860.0,13,17,1.0977457571221083
282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1968,166,4.4,1435,240.0,109.0,13,2908.0,630.0,2643.0,188.0,4243.0,13,24,0.6772887955057141
283,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2021,133,3.6,392,108.0,95.0,14,4185.0,4252.0,1698.0,1899.0,708.0,13,40,0.9668073560541148
284,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2018,136,3.9,309,241.0,170.0,25,4347.0,569.0,4069.0,1244.0,291.0,13,17,0.6580182159409534
285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,124,2.7,1943,242.0,171.0,2,200.0,151.0,4738.0,329.0,4459.0,13,17,0.9245924589514556
286,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2024,145,3.3,1131,243.0,124.0,55,4667.0,4648.0,773.0,4028.0,1572.0,13,17,0.6862460444419967
287,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,123,3.1,1878,244.0,64.0,159,3597.0,3677.0,3477.0,292.0,4169.0,13,17,0.7343907799279821
288,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1999,189,4.2,1683,245.0,15.0,158,131.0,1788.0,1623.0,4804.0,4223.0,13,17,0.8121229904642138
289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,132,3.9,2,246.0,75.0,160,2854.0,4271.0,3237.0,4019.0,3541.0,13,24,0.8095000351053593
290,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1997,82,4.4,1445,247.0,172.0,82,3129.0,575.0,3940.0,4700.0,4654.0,9,41,0.6707545363691105
291,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1976,98,3.9,635,248.0,173.0,96,1170.0,2966.0,4676.0,3810.0,136.0,13,17,0.7649800239909412
292,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,169,4.4,69,249.0,73.0,10,149.0,637.0,341.0,562.0,2169.0,13,9,0.9687436596124912
293,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1989,103,4.1,568,173.0,131.0,116,4750.0,4562.0,386.0,3670.0,4749.0,9,41,0.6056215401008829
294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,108,4.0,1390,213.0,174.0,143,4713.0,1833.0,205.0,3908.0,4470.0,13,9,0.7140526030941121
295,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012,101,3.6,710,250.0,74.0,68,258.0,3688.0,4100.0,226.0,4305.0,13,17,0.6984318342301882
296,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,140,4.4,1944,124.0,64.0,19,1931.0,4697.0,3431.0,4695.0,2398.0,13,17,0.7368964776928982
297,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2019,119,4.1,1312,251.0,15.0,142,705.0,3752.0,1210.0,3668.0,3705.0,13,21,0.884660787077465
298,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,108,3.7,1318,223.0,45.0,62,536.0,3692.0,3950.0,4230.0,3800.0,13,17,1.01126418128889
299,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1987,100,3.7,905,252.0,84.0,161,851.0,3478.0,3849.0,3829.0,4051.0,13,17,0.9006265423830593
300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1940,125,4.3,34,86.0,175.0,58,59.0,4469.0,4847.0,3387.0,4150.0,13,17,0.6044954180844825
301,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2022,94,3.3,1208,253.0,127.0,34,1038.0,4042.0,3883.0,70.0,4228.0,13,17,0.8037269717604739
302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,103,3.9,1388,91.0,176.0,13,3468.0,3377.0,4235.0,1642.0,851.0,13,17,0.8247071254488454
303,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1928,82,4.4,367,254.0,177.0,162,4621.0,3527.0,3439.0,1785.0,4222.0,42,42,0.5575408112921533
304,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2004,115,4.1,1752,171.0,9.0,43,4263.0,865.0,4815.0,3299.0,4724.0,13,17,0.6796102972682065
305,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2019,136,3.9,348,255.0,178.0,34,187.0,3022.0,3654.0,4102.0,4179.0,13,17,0.7412054771266272
306,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,147,4.0,992,14.0,14.0,13,656.0,3677.0,3310.0,3260.0,1098.0,13,17,0.6666092802221413
307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,215,4.0,1721,256.0,179.0,163,2314.0,3512.0,1777.0,3592.0,3847.0,13,9,0.8242979056647058
308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1983,132,4.1,1945,257.0,11.0,30,1456.0,237.0,1437.0,828.0,548.0,13,17,
309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1927,148,4.3,63,258.0,180.0,164,4294.0,3602.0,4411.0,2910.0,2083.0,42,29,0.7491060552910572
310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,118,4.0,1733,259.0,181.0,165,200.0,4331.0,3472.0,3999.0,3601.0,13,40,0.8201968967396085
311,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2023,158,2.9,556,105.0,182.0,166,602.0,4406.0,4666.0,4515.0,3503.0,13,17,0.8064998791269864
312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999,127,3.9,319,260.0,77.0,167,350.0,747.0,1590.0,2343.0,4275.0,13,17,0.8332491338542198
313,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,109,3.6,1358,97.0,30.0,19,335.0,624.0,200.0,4224.0,4240.0,13,17,0.7099631642704478
314,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2005,157,3.8,1207,11.0,82.0,11,3568.0,1468.0,1818.0,573.0,566.0,13,9,0.7950287353803719
315,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,140,4.0,1946,261.0,183.0,6,4851.0,370.0,4061.0,3301.0,540.0,13,17,0.511408311956759
316,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,144,3.2,175,224.0,20.0,11,1665.0,113.0,3611.0,2498.0,3638.0,13,32,0.9061859641758236
317,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,132,3.1,571,262.0,12.0,168,4505.0,1763.0,4144.0,3401.0,245.0,13,9,0.8236015674133432
318,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018,143,2.8,505,263.0,53.0,11,3502.0,517.0,336.0,508.0,305.0,13,17,0.9936920311214268
319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,89,3.4,885,264.0,39.0,13,171.0,222.0,4080.0,620.0,4421.0,13,17,0.8554106175955043
320,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2019,135,4.2,1731,265.0,57.0,19,244.0,1818.0,2251.0,3921.0,410.0,13,17,0.72161754213076
321,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,131,3.7,995,266.0,37.0,76,564.0,4348.0,1060.0,790.0,4840.0,13,17,0.668967434156092
322,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,163,3.5,1372,74.0,184.0,169,765.0,1564.0,1067.0,3281.0,770.0,13,9,0.726479754746885
323,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,103,4.0,436,267.0,56.0,170,71.0,492.0,4203.0,3748.0,1408.0,13,9,0.8457505229498306
324,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1953,153,4.3,973,268.0,185.0,171,2586.0,4255.0,4612.0,4341.0,3761.0,46,42,1.087661039086954
325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1981,124,4.1,1420,269.0,186.0,122,2131.0,1876.0,4066.0,4029.0,3701.0,13,42,0.9051218517525494
326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,119,4.1,854,270.0,187.0,20,1553.0,4689.0,4627.0,4575.0,4120.0,13,17,0.8539402805375547
327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1980,144,4.2,609,271.0,188.0,11,93.0,1570.0,3780.0,4121.0,4278.0,13,9,0.6374308281164158
328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2023,106,4.2,1947,272.0,189.0,34,3246.0,3469.0,4251.0,3291.0,4569.0,13,19,0.7526610849937646
329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989,128,4.3,853,273.0,88.0,172,373.0,4329.0,295.0,4044.0,4285.0,13,17,0.8037590207108785
330,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1999,159,4.0,609,274.0,190.0,11,656.0,305.0,2879.0,4554.0,3463.0,13,9,0.7585859717911786
331,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017,104,4.2,1879,275.0,191.0,173,3055.0,299.0,4017.0,3747.0,4026.0,13,42,0.6728908845351856
332,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2021,117,3.7,1712,276.0,95.0,46,152.0,757.0,4291.0,4133.0,4770.0,13,87,0.8387968574905049
333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,181,3.9,365,128.0,58.0,2,634.0,317.0,706.0,531.0,97.0,13,17,0.988950966637162
334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,116,3.4,1948,277.0,103.0,17,706.0,694.0,461.0,3802.0,4224.0,13,17,0.904516013132211
335,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1997,88,4.2,1010,278.0,192.0,174,3749.0,3282.0,4507.0,3960.0,3944.0,6,5,0.0
336,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1976,114,4.1,346,279.0,193.0,175,784.0,1862.0,4529.0,731.0,1230.0,13,17,0.6852931303720123
337,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2002,86,3.3,369,65.0,148.0,176,2507.0,4057.0,542.0,2347.0,4445.0,13,17,1.045601165886476
338,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,101,4.0,575,280.0,57.0,177,2453.0,4033.0,680.0,1553.0,339.0,13,29,0.7462354820859708
339,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2013,143,3.4,251,281.0,67.0,11,687.0,2845.0,2630.0,4851.0,3815.0,13,17,1.0408201683955989
340,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,134,3.5,1260,282.0,87.0,43,213.0,469.0,3675.0,4732.0,4640.0,13,17,0.9684553609739924
341,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2002,81,3.6,1633,283.0,148.0,178,3113.0,525.0,2503.0,3796.0,100.0,13,17,0.7766301584982557
342,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2021,130,3.7,1619,284.0,194.0,34,1372.0,1833.0,4851.0,4022.0,1444.0,13,40,0.8701433720554126
343,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,112,3.7,1536,285.0,195.0,179,3022.0,1088.0,4338.0,3918.0,4039.0,13,17,0.7378692695497857
344,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2004,100,3.3,134,67.0,58.0,180,131.0,4758.0,4839.0,4168.0,4608.0,13,17,0.9823585822769008
345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1950,110,4.4,133,286.0,142.0,13,1214.0,3711.0,3970.0,3324.0,4718.0,13,17,0.5446666306399459
346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1978,183,4.2,975,287.0,196.0,51,784.0,398.0,3274.0,2429.0,557.0,13,9,0.8703661659741999
347,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,109,3.5,916,288.0,197.0,19,4147.0,4632.0,1267.0,4039.0,4659.0,13,17,1.1576782234803422
348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,113,3.9,1741,84.0,198.0,19,335.0,2928.0,3948.0,650.0,44.0,13,17,0.7890875759233021
349,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2014,149,4.1,146,289.0,75.0,62,94.0,2698.0,1490.0,431.0,4791.0,13,17,0.6916663313604681
350,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2010,95,3.6,1949,290.0,61.0,181,264.0,4379.0,3476.0,3537.0,3350.0,13,17,0.7842196203934457
351,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,116,4.4,1950,291.0,199.0,182,3353.0,3912.0,3292.0,4614.0,4520.0,38,24,1.0710322107898502
352,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2011,105,3.7,1951,292.0,82.0,124,74.0,315.0,3345.0,3636.0,2272.0,13,9,0.6220787869723081
353,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,179,4.2,346,293.0,200.0,51,784.0,3936.0,1635.0,2681.0,1988.0,13,42,0.7112472298727457
354,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,121,3.7,1952,294.0,71.0,76,1372.0,4853.0,3606.0,4794.0,4461.0,13,40,0.7344375439642741
355,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2009,100,4.2,664,295.0,201.0,183,428.0,4085.0,2991.0,1702.0,267.0,13,17,0.6408779022423441
356,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1988,92,3.7,45,296.0,33.0,11,291.0,1526.0,350.0,4052.0,1642.0,13,17,0.7227520253701564
357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,101,3.8,995,116.0,37.0,184,564.0,4261.0,3551.0,336.0,4792.0,13,17,0.625214495108387
358,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021,132,3.4,970,297.0,202.0,2,3968.0,420.0,3718.0,2242.0,3351.0,13,17,0.8177651337208213
359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,114,3.8,520,14.0,2.0,185,656.0,3836.0,473.0,573.0,3044.0,13,17,0.6096020794101744
360,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,88,4.1,1953,298.0,203.0,43,4094.0,252.0,4124.0,1872.0,4398.0,13,17,0.9161715079399352
361,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,105,4.0,436,267.0,204.0,186,3786.0,3846.0,4787.0,4674.0,492.0,13,9,0.8603003917062776
362,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,153,3.7,571,11.0,205.0,11,3568.0,1468.0,1818.0,368.0,566.0,13,9,0.7771778778271663
363,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2024,104,3.5,813,299.0,54.0,187,152.0,3844.0,506.0,4224.0,4803.0,13,9,0.6827061492580823
364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,136,3.4,2,246.0,75.0,188,765.0,4048.0,324.0,3189.0,3903.0,13,24,0.8439795071630238
365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,112,3.6,505,300.0,206.0,189,508.0,638.0,3359.0,4095.0,2875.0,13,17,0.7558404098921512
366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,121,3.2,1954,301.0,207.0,190,3425.0,3407.0,2527.0,3473.0,4651.0,13,17,0.9521564562726847
367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1961,110,4.3,115,302.0,128.0,112,363.0,18.0,4551.0,932.0,2741.0,9,41,0.4571541304526285
368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,136,3.6,1857,303.0,73.0,19,632.0,309.0,329.0,100.0,4344.0,13,17,0.880580289619011
369,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2023,123,3.4,83,304.0,103.0,191,3075.0,4532.0,2457.0,856.0,2874.0,13,17,0.8809302839857468
370,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003,100,4.0,1344,129.0,15.0,9,1074.0,4101.0,4136.0,336.0,4705.0,13,17,0.6640768470536466
371,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,98,4.2,23,305.0,208.0,192,4046.0,4696.0,1079.0,3791.0,3993.0,4,14,0.7250572063044788
372,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1992,95,3.9,326,143.0,90.0,43,1204.0,373.0,2093.0,3429.0,3808.0,13,17,1.0765285711539572
373,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000,143,3.9,134,306.0,58.0,62,131.0,4186.0,4709.0,3934.0,4763.0,13,17,0.7161156480798452
374,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1939,129,4.1,555,307.0,209.0,19,394.0,76.0,2990.0,3558.0,4343.0,13,17,1.395338559980945
375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,106,4.2,517,308.0,210.0,193,2812.0,3574.0,3584.0,2925.0,3833.0,9,41,0.7887687397672206
376,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2016,116,4.1,135,309.0,68.0,46,280.0,3481.0,2464.0,1425.0,2452.0,13,17,0.7626414537321493
377,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1957,96,4.3,620,310.0,211.0,194,90.0,4388.0,4001.0,636.0,1647.0,1,20,0.7384360333600785
378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,108,3.7,1080,311.0,212.0,187,1276.0,2251.0,3517.0,4083.0,3915.0,13,9,0.7253476919193794
379,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2002,85,4.0,1334,312.0,58.0,43,1338.0,4301.0,950.0,2197.0,3769.0,13,17,0.762715246858698
380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018,126,4.2,1090,313.0,213.0,195,4293.0,4762.0,4053.0,4355.0,3474.0,28,42,1.5075567228888185
381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,91,3.8,1354,314.0,214.0,90,70.0,2133.0,4511.0,3684.0,4824.0,13,17,0.8888102006878322
382,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2015,92,3.8,811,120.0,215.0,196,450.0,709.0,1197.0,4534.0,4707.0,13,28,0.839123071533541
383,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015,129,4.1,806,315.0,20.0,56,706.0,377.0,1015.0,490.0,2086.0,13,17,0.698485152762674
384,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2019,147,3.8,103,198.0,153.0,197,2251.0,3518.0,973.0,4585.0,3397.0,13,20,1.0379345056137612
385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,116,3.8,512,316.0,216.0,198,641.0,3689.0,4481.0,4282.0,3937.0,13,17,0.948526462444508
386,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,127,4.1,289,317.0,11.0,13,237.0,613.0,1687.0,3949.0,1884.0,13,17,0.7098155230012828
387,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1995,104,3.6,993,318.0,65.0,199,373.0,24.0,4722.0,1623.0,2644.0,13,17,0.7411309170328841
388,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1983,132,4.1,1945,257.0,11.0,30,1456.0,237.0,1437.0,828.0,548.0,13,17,0.6765262011663203
389,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2003,135,3.5,815,319.0,67.0,44,3747.0,713.0,469.0,250.0,4462.0,13,42,1.088468088078174
390,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2019,209,3.9,346,230.0,217.0,200,784.0,493.0,1635.0,731.0,3113.0,13,17,0.7520304509707326
391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,144,2.5,852,73.0,63.0,11,3346.0,3922.0,377.0,14.0,4095.0,13,17,1.108803000448889
392,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,127,3.4,1164,320.0,218.0,201,724.0,3836.0,4564.0,4093.0,3827.0,13,17,0.8349994615499452
393,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2009,131,2.7,1955,192.0,57.0,17,152.0,494.0,2813.0,428.0,457.0,13,17,1.1315323229047105
394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1999,136,3.0,1102,209.0,11.0,30,250.0,177.0,659.0,3458.0,908.0,13,17,1.0100560055290946
395,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2021,108,3.6,1791,321.0,219.0,202,4606.0,4130.0,4389.0,3889.0,4369.0,46,36,0.89814237151045
396,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1988,89,4.5,1283,322.0,220.0,116,3813.0,4371.0,3516.0,3375.0,4419.0,9,41,0.6967933667063293
397,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,93,3.9,575,280.0,30.0,117,324.0,339.0,2540.0,2477.0,2272.0,13,17,0.7605015517318044
398,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1998,128,3.8,1857,303.0,58.0,43,4175.0,4688.0,3961.0,3593.0,4447.0,13,17,0.870430189996117
399,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1948,126,4.3,332,323.0,221.0,11,652.0,4021.0,393.0,4010.0,3730.0,13,17,0.6064269314504475
400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,132,3.9,2,324.0,222.0,203,3024.0,777.0,1425.0,4719.0,1246.0,13,28,0.9449299177073824
401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1986,137,4.1,260,68.0,65.0,107,221.0,4861.0,2462.0,4131.0,666.0,13,17,0.6995528187791833
402,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009,92,4.3,234,325.0,223.0,204,476.0,774.0,4694.0,812.0,3890.0,13,7,0.7712793235085426
403,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2022,177,4.0,1451,326.0,9.0,205,494.0,1646.0,1087.0,245.0,334.0,13,17,0.8631572789349452
404,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1957,116,4.4,133,47.0,224.0,206,4769.0,4163.0,3974.0,3895.0,920.0,13,17,0.4077050456584013
405,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,115,4.2,289,257.0,11.0,13,237.0,2564.0,3694.0,1884.0,3635.0,13,17,0.6857766161236675
406,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,140,3.4,963,99.0,89.0,207,765.0,1553.0,3326.0,2609.0,3417.0,13,17,0.8876012102709949
407,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,192,3.6,260,68.0,225.0,55,3461.0,1028.0,221.0,4395.0,309.0,13,17,0.9428867752246408
408,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,139,2.9,1956,232.0,76.0,17,4841.0,4377.0,1646.0,198.0,4682.0,13,17,0.9394238047964028
409,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2000,113,4.2,69,103.0,6.0,208,1777.0,3032.0,2589.0,2987.0,821.0,13,17,0.7946166261132255
410,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2005,129,4.1,1036,327.0,191.0,51,441.0,3438.0,3399.0,718.0,2280.0,13,9,0.828611900772298
411,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2021,102,3.5,1463,328.0,226.0,68,995.0,3708.0,525.0,4403.0,3357.0,13,17,0.7252874691569904
412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1973,122,4.0,1144,329.0,227.0,209,3233.0,38.0,3564.0,636.0,3520.0,13,17,0.7773620529189263
413,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1939,102,4.0,1404,330.0,228.0,14,328.0,3865.0,3793.0,4799.0,3507.0,13,17,0.6963865215523752
414,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2013,102,3.4,1679,250.0,2.0,43,3850.0,4179.0,3248.0,4452.0,4220.0,13,17,0.8677439972615353
415,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,179,4.4,175,331.0,20.0,20,66.0,1665.0,2980.0,2625.0,2661.0,13,32,0.7837100020472416
416,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,111,4.2,592,29.0,229.0,119,2527.0,415.0,946.0,1022.0,4852.0,13,17,0.6367261297728676
417,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,141,4.0,289,332.0,11.0,210,687.0,131.0,398.0,2963.0,3572.0,13,17,0.5974014484996519
418,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,100,4.2,575,280.0,57.0,48,770.0,3280.0,470.0,2314.0,336.0,13,29,0.746498182262069
419,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1921,68,4.2,34,86.0,69.0,58,59.0,4691.0,4601.0,423.0,4065.0,42,17,0.662093155786084
420,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2023,105,3.9,1159,333.0,230.0,187,3668.0,2539.0,4135.0,4832.0,3364.0,13,9,0.8328245623280758
421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021,127,3.7,124,334.0,95.0,211,661.0,4383.0,24.0,310.0,3406.0,13,7,0.8222319691972481
